marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,review_headline,review_body,review_date
US,51185058,R1N2MM085RFWWU,B0028IDXDS,450475749,wubbanub brown monkey pacifier,Baby,5,0,0,N,Adorable!,"I purchased as requested by a mom-to-be, and it made a great add-on gift to tie to the package.",7/8/2014
US,16807151,R2NUGYL8H4WTEN,B0045I6IA4,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,5,0,0,N,Baby loves it,Baby won't have any other type!  Loves it!,7/8/2014
US,13014482,R2HFZ27E2IIKVL,B003PCYMP4,911821018,wubbanub lamb infant pacifier,Baby,5,0,0,N,So helpful,My baby loves her Lamby!  We got one as a shower gift and I bought another one as a back up because she loves it so much.  This is by far my favorite baby item.,7/8/2014
US,21632707,R12J39IBQWWL85,B0045I6IAY,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,5,0,0,N,These are the only pacifiers my son likes,"These are my son's preferred pacifier. We don't use a pacifier often, but it better be one of these when we do! Also, they are the most similar to the pacifier that he was given at the hospital when he was born.",7/8/2014
us,43309275,r28utyv4a44de3,b004vl2vry,175568661,motorola mbp33 wireless video baby monitor with infrared night vision and zoom 2.8 color lcd,Baby,2,1,1,N,"Great monitor, non-existent customer support","I will start by saying that I've generally been very happy with this monitor over the year I've owned it. It's the third monitor I purchased, and by far the best.<br /><br />The reason I'm only giving 2 stars is because of Motorola's customer service problems. In the last couple months, the power button has stopped working consistently. I sent an email to support@motorolamonitors.com (the address listed on their site), and it bounced back. I tried again a few days later. Again, it bounced back. I called the customer support line. Nobody ever answered.<br /><br />Leaving aside the question of my broken power button, I find it unsettling that a baby monitor manufacturer doesn't have a functional customer support infrastructure. This is not a mom & pop shop, after all, but a giant multinational corporation. And they don't have a working email address?<br /><br />The first monitor I owned was the Angel Care baby sound monitor -- their customer service was the complete opposite. Personal, prompt, helpful. If that monitor had offered video I would have stuck with it forever.",7/8/2014
US,27287907,R1WQC8EL4XFMT,B000YDFOPE,381226741,philips avent bpa free contemporary freeflow pacifier,Baby,5,0,0,N,Five Stars,Great product.,7/7/2014
US,22830642,R2JLBAQHV0XB4Q,B007F30G4K,540244704,mary meyer wubbanub pacifier,Baby,5,0,0,N,Love!,Love Mary Meyer Wubbanub! Very well made,7/7/2014
US,28788105,R3TGHCVDGIID3,B0045I6IAY,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,5,0,0,N,Works for us!,This brand was recommended by our lactation consultant and seem to do a good job of soothing our son without causing any nipple confusion.,7/7/2014
US,47759129,R3TX4QX586VEWB,B00B7U63EO,64500002,"nuk baby talk puller pacifier in assorted colors and styles, 0-6 months",Baby,5,0,0,N,Finally.,So happy that Nuk finally started making smaller pacifiers.,7/7/2014
US,13386315,R2YV75A89FEQ4C,B003LIK2M4,765403850,baby fanatic 2 count pacifiers,Baby,5,0,0,N,Five Stars,Go Gators,7/7/2014
US,22675030,R2PWS5SQAIHXL5,B00JM8DANU,128958612,voberry funny infant mustache pacifier,Baby,5,0,0,N,Five Stars,Fast shipping and it's absolutely adorable!,7/7/2014
US,43010502,R257ZB9YISKN7Y,B0045I6IA4,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,5,0,0,N,Five Stars,perfect for baby,7/7/2014
US,47624299,R1NB4K2I3NRRF3,B00DV0MR16,515907812,nuby paci cradle pacifier box,Baby,5,0,0,N,Very good case for all kinds of pacifier,Very good case for all kinds of pacifier. I'm using it for the Gumdrop and it fits perfectly and keeps it clean,7/7/2014
US,42057988,R3T1ZJWTBFZXRR,B0083GA75G,451617076,gerber first essentials 2 pack soft center latex pacifier,Baby,5,0,0,N,Five Stars,My son is in love with these!,7/7/2014
US,6950816,R353PSO47W28JX,B00B4DD0MC,28435092,"mam air orthodontic pacifier, boy, 6+ months, 2-count",Baby,5,0,0,N,Great product!!!,My son would not take any other pacifier this the first one he will actually use. Love the openness so he doesn't get red around his mouth.,7/7/2014
US,19616161,R3U34A2PAOIU8W,B000AKB4IM,295960359,the original billy-bob teeth two front teeth pacifier,Baby,5,0,0,N,Five Stars,:),7/6/2014
US,46625531,RNLNV6XYOEA0B,B0031VLRYI,572944212,wubbanub soft toy and pacifier,Baby,5,0,0,N,Five Stars,great,7/6/2014
US,17856641,R1ZBN8NJE6FMLN,B007H0SFZI,506569016,"beistle 66675 pin the pacifier baby shower game, 17 x 18.5",Baby,4,0,0,N,Grateful Great Grandma,Arrived after baby shower.  Will save for next girl baby shower.,7/6/2014
US,47103986,R1U5WF7SFFED57,B008BK7P4A,387353699,billy bob pacifier,Baby,5,0,0,N,they were so pleased they said it was their favorite one,Gave it as a gift.. they were so pleased they said it was their favorite one!,7/6/2014
US,13623134,R2V0QDUKUEXA97,B0028IDXDS,450475749,wubbanub brown monkey pacifier,Baby,5,0,0,N,Your child's next favorite tool,"My son loved this toy so much, I had to order two more, just to be sure there was one at the house, one in his bag, and one in reserve. I found he chewed on the legs and tail as much as the pacifier. I ended up putting the whole thing in the dishwasher and then letting it air dry to ensure that it was clean and sanitary. It's been more than a year since I purchased my first one, and my son still loves it.",7/6/2014
US,42140851,R17YFH3EI2KTE3,B0082I1IA8,218693378,"mam glow in the dark night orthodontic pacifier, boy, 6+ months, 2-count",Baby,5,0,0,N,Glow in the dark makes it easy to find in the middle of the night,these are our preferred paci at our house.  Glow in the dark makes it easy to find in the middle of the night.,7/6/2014
us,9130937,r29735gt2fump2,b004ju0h6o,153481256,"dream on me 3 playard mattress, white",Baby,5,0,0,N,Perfect for Baby Trend!!,I'm so happy I finally bought this! My 9 month old would always fall hard on the hard mat his Baby Trend pack n play came with. This fits SO snugly and it doesn't move. Even with all his rolling and bouncing around! I'm pregnant with my 2nd and will use this until he/she gets big enough for a crib. I just wish I had this when my 9 month old slept in his pack n play.,7/6/2014
US,38615886,R1S9T0X4L9JZ5N,B00A5OS468,365326170,"wubbanub infant plush pacifier - limited edition set (moo moo cow, cutsie caterpillar, ella elephant)",Baby,4,0,0,N,Four Stars,great,7/6/2014
US,43796700,R29ITINBVXX5FQ,B00E8K5NPA,540244704,"wubbanub monkey pacifier: part stuffed toy, part pacifier",Baby,5,0,0,N,These are the BEST! We love these!,"These are the best pacifiers! I love the Monkey, because of all the textures. This is our second one of this design. My little one wore the first one out. He is 9 months old, but he doesn't have any teeth yet. So we are still using these. You may want to consider a orthodontic pacifier once they have teeth. I wish they would make them with an orthodontic pacifier attached for later. I will be buying these as gifts for anyone expecting. You can easily wash them in the washer to keep them clean. One thing that is nice is being able to grab them easy if they are dropped. You can not go wrong with any of these!",7/6/2014
US,13752451,RV3ZCDYKV1AW3,B0082I1IA8,218693378,"mam glow in the dark night orthodontic pacifier, boy, 6+ months, 2-count",Baby,5,0,0,N,Glow in the Dark Paci Set,Baby can see his paci in the dark. I'm sold. And Amazon is the only place I can find the 2 pack. Thank you!,7/6/2014
US,1485989,R3831BLJVTTJYW,B00BTWEUOK,523549949,"mam feed & soothe bottle & pacifier gift set, unisex, 0+ months, 6-count",Baby,4,0,0,N,Four Stars,"MAM products are high quality, and suitable for babies.",7/5/2014
US,42158639,RQDB2T7YWR5BM,B001I3OE4G,513985034,"philips avent bpa free translucent pacifier, colors may vary",Baby,5,0,0,N,Nice simple coloring.,"Baby likes, & coloring not too offensive/fussy looking.",7/5/2014
US,1281621,R1PEW292ZSX161,B001FGL9X0,812583172,wubbanub brown puppy pacifier,Baby,5,0,0,N,Life saver,Awesome awesome awesome !!! My son is 6 mos and still LOVES this thing!!<br />It came on Thursday & ordered it on Tuesday late late night,7/4/2014
US,7355246,R296FAD3QJ8E3M,B00AZWDLHM,179662085,the first years 2 count gumdrop orthodontic pacifier,Baby,5,0,0,N,Five Stars,The best,7/4/2014
US,43568292,R1ZZ48XYY298EW,B004O7F3HK,211963857,"mam night bpa free glow in the dark silicone pacifier, 6 months, 2 pack",Baby,5,0,0,N,Five Stars,These are the best pacifiers!,7/4/2014
US,23519793,R1AM2838NC8N6U,B0045I6IA4,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,5,0,0,N,avent pacifiers rule. my nieces came home from the ...,avent pacifiers rule.  my nieces came home from the hospitals with them and my sister swears by this mold.  a pair is always included for every baby shower gift.,7/4/2014
US,51659583,REQSYRKGZ9YQ2,B003CK3LDI,392768822,wubbanub infant pacifier - giraffe,Baby,5,0,1,N,We love the giraffe because I can prop the giraffe against ...,I bought this because my newborn kept spitting out his binky and it was driving me crazy... We love the giraffe because I can prop the giraffe against him and keep the binky in his mouth.,7/4/2014
US,21434165,R1NWPREDQG533B,B00H30E9DY,379394235,wubbanub zebra pacifier,Baby,3,0,1,N,I wanted to love this because it is so adorable and it's the ...,"I wanted to love this because it is so adorable and it's the type of pacifier that we use.  It's supposed to help the baby keep the pacifier in their mouth, but I think it actually makes the paci fall out more.  I also don't like the cleaning instructions.  I'm not comfortable throwing it in the washer and hand-washing anything when you have children is a pain in the butt.  I give it 3 stars for being cute, but I will just keep using the regular pacifier.",7/3/2014
US,7298703,R2PH0ARQGR8PHR,B00B7U63DK,64500002,"nuk baby talk puller pacifier in assorted colors and styles, 0-6 months",Baby,5,0,0,N,Five Stars,These are the only pacifier that he will use. Wont leave home without one.,7/3/2014
US,34428915,R2K51S1Q1BEYO8,B007U8P12M,343148814,the first years gumdrop newborn pacifier,Baby,5,2,2,N,We love these for the size and the fact that they're ...,"We love these for the size and the fact that they're made of one piece of material.  Of course, none of that matters if your kid doesn't like them and our do.",7/3/2014
US,27271415,R53AF50PV3AOG,B004RFI8OO,426289853,"mam feed & soothe bottle & pacifier gift set, girl,  0+ months, 6-count",Baby,5,0,0,N,Five Stars,Love these bottles and so does my daughter,7/3/2014
US,48281664,R1AH6ZH6SC19DY,B009YY4PBI,502209492,pacifier - wubbanub infant plush pacifier - turtle,Baby,5,0,0,N,I m very pleased with this,"I m very pleased with this, in turtle theme baby gift basket.  Can't speak as to actual use but I am pleased with quality.",7/3/2014
US,33351409,R3JIJT9DHOOVSP,B005HJ1A3K,581208012,vanilla scent soothie newborn pacifiers - 2 pack,Baby,5,0,1,N,"Fantastic product, was told by the hospital we wouldn't ...","Fantastic product, was told by the hospital we wouldn't be able to fine anything similar to the one my lo was given on the nicu",7/3/2014
US,28980928,RWKLFV7J8W7NK,B009YY4PBI,502209492,pacifier - wubbanub infant plush pacifier - turtle,Baby,5,0,0,N,Five Stars,Exactly as described! Way too cute!,7/3/2014
US,48546636,R37Q03JDJDA504,B003PCYMP4,911821018,wubbanub lamb infant pacifier,Baby,5,0,0,N,Works as advertised,This is a great idea for infants. The shape and weight of the toy helps keep the pacifier in place.,7/2/2014
US,39688291,R2EELU4528WBLG,B00I0M8QTC,556747467,"tommee tippee fun pacifier, 2 count",Baby,5,0,0,N,Five Stars,Binkies are the best. These were a gift for a friend.,7/2/2014
US,11220642,RJRYGS4ZJMB4X,B00CGF1WPO,464288222,mary meyer wubbanub infant pacifier,Baby,5,2,2,N,Life Saver!,"My little 2 month old likes to eat so much she will overeat and vomit. Now I give this to her when I think she has eaten enough.  She actually hugs it to her, pulls its ears, and has stopped eating too much.  If she is full, her elephant soothes her, and if not, she pulls it out and cries for more food!",7/2/2014
US,9166511,R2FB21O2DLZSHW,B001L2SA3A,364133280,philips avent bpa free night time pacifier,Baby,5,0,0,N,Five Stars,Good chose,7/2/2014
US,36632112,RZC4486SEYEHV,B007SCL0KW,658527424,ken health - mini medicator - baby medicine dispenser/pacifier with free syringe,Baby,1,0,0,N,"Good potential, bad design","I followed the directions and my son still spit out his medicine.  The nipple of the pacifier was/hard and he hated sucking on it.  I had better results putting the medicine in a medicine syringe, pouring it into the nipple of a bottle and putting it in his mouth.",7/2/2014
US,15983712,R3117MNENCS3XB,B002HOQOUW,986016545,kushies on the go wet bag with pacifier pouch,Baby,3,0,0,N,Disappointed In the size,"I was expecting this to be a little bit bigger of a bag, I have 2 children that I was hoping to use it for but I can see that I either need to get a bigger bag or another bag all together.",7/2/2014
US,52560915,R32A7UUUKHHR6F,B001BXREG8,869138578,wubbanub (tm) dragon pacifier!,Baby,5,0,0,N,Love this!,LOVE this pacifier! My grandson is 3 months old and loves it! Wish they had had these when my kids were little!,7/2/2014
US,33518911,R3NSD8WV4523RQ,B001FXE2XC,586745626,ulubulu expression pacifier set,Baby,5,1,1,N,I love these. I just wish they came in colors ...,I love these. I just wish they came in colors so we could find them easier. The binky monster strikes again! I know he is hoarding them somewhere.,7/2/2014
US,44705360,RL4HA73J2NTZP,B0028J2EQY,984679751,wubbanub longhorn bull pacifier,Baby,5,0,0,N,Cute and Practical,"My 7 month old daughter loves her wubbanubs! We keep one in each crib. She cuddles and plays with the little animal while she pacifies herself. The attached animal makes it easy for her to find her binky in the dark, so Mom and Dad can sleep. :)  These are great. And inexpensive enough to have one at home, daycare, and Grandma's!  Besides being practical, they are very cute!!! Highly recommend!",7/2/2014
US,37548687,R3HTK4OQO2ZLBP,B003CK3LDI,392768822,wubbanub infant pacifier - giraffe,Baby,5,0,0,N,I wish i'd invented this so i could be RICH,My kid won't live without this. He's now 8 months. I bought two!,7/2/2014
us,36050684,r28pd1fqmdxx0o,b00j2e0r5i,866088479,silli me jewels: classy mom - 31 teething necklace with large oval beads and 9mm pearls for baby to chew,Baby,5,0,0,N,These things are so awesome! Perfect for when you are holding a teething ...,"These things are so awesome!  Perfect for when you are holding a teething baby.  They are always going for your necklace and trying to chew on it.  While not exactly what you would call fashionable, you don't look a fool wearing them.  They can get down on these with no worries.  Love them!",7/2/2014
US,27539577,R2O49OTZUSF98Z,B0057EEC3A,218530709,"philips avent translucent orthodontic infant pacifier, 0-6 months",Baby,5,0,0,N,Five Stars,Perfect! Baby girl loves these and I love that they are dentist approved!,7/2/2014
US,18429676,R2I0B34DK995J5,B00AHO43BG,667171015,fctry - baby pacifiers,Baby,5,0,0,N,"Adorable, approved by picky baby.","It has that uneven shaped nipple with a flat part on it. Baby is picky about which pacifiers he will use, but he liked this one. And looked adorable in it. Signed, big brother.",7/2/2014
US,21586886,R3N3U4DOGQG8CA,B00A5OS468,365326170,"wubbanub infant plush pacifier - limited edition set (moo moo cow, cutsie caterpillar, ella elephant)",Baby,4,0,0,N,Seam started coming open within 4 weeks.,"She loves the toy/pacifier.  One of the seams in the cow's foot where beads are housed started opening a few weeks after my baby started using the wubbanub.  I was able to stitch it back up, but I am nervous about the beads coming out...",7/1/2014
US,22004940,R2ZL43MCHVDHU8,B004IOHN8Q,610554685,the first years 2 pack gumdrop infant pacifier,Baby,5,0,1,N,10 months old breastfeed baby - only like those,"So.... my baby girl started with the gumdrop pacifier from the hospital when she turned 1 month old. I tried until 8 months old to switch to other paci that i thought would be better shaped for her mouth since she loooooooves to suck all the time...<br />well not other would do as the one from the hospital. So after buying so many others I bought those ones hoping they would do the trick (when she was about 7 months).<br />Well it is perfect! They are of hard but yet soft plastic so no fear of her breaking them, they have a little handle with a hole so I use a paci holder, they are the exact same size as the gumdrop we got from the hospital.<br />They are great for breastfed babies from my experience, as they reproduce the nipple quite nicely.<br />They do not leave marks on the baby face while sucking on them, and fall of the mouth easily when they stop sucking - i like that as compared to some others that they keep the whole time even after they passed out.<br />So far I have still been using the same one for the past 2 months so they are durable.<br />They also wash well : dishwasher or mild soap, the water does not get stocked into it so I feel it is healthier/cleaner than other ones.<br />Overall very satisfied",7/1/2014
US,20595093,R2KG16J9G86UOL,B0028IDXDS,450475749,wubbanub brown monkey pacifier,Baby,2,0,0,N,Cute but Impractial,"I love how adorable these are and that they are attached to the pacifier sent home with us from the hospital but I was really disappointed to find out there is no way to separate the two. Separating them may not seem like a big deal, I understand it a safety thing, but until you get a bout of thrush and need to disinfect anything and everything that has ever touched the inside of your child's mouth this then becomes totally impractical.",7/1/2014
US,18044639,R55MBAWAPBDS5,B000YDFOPE,381226741,philips avent bpa free contemporary freeflow pacifier,Baby,5,0,0,N,does what it supposed to,My son loves this nook. not much else to say other than it does what it's supposed to. It helps my son sleep at night.,7/1/2014
US,2956077,R1ZG234GXJIGZX,B001FGL9X0,812583172,wubbanub brown puppy pacifier,Baby,5,0,0,N,love them,"Love these their so cute & from these guys a lot cheaper then my local stores I can buy it from , I have absolutely no complaints at all , and have ordered several times here for gift",7/1/2014
US,10273725,RVL1QFQZV2V8X,B007MS8OI8,664402451,beardo beermo bottle & pacifier mustaches,Baby,5,0,0,N,Five Stars,Great fun for all!,7/1/2014
US,24329458,R313987PR5UGM0,B00AHO43BG,667171015,fctry - baby pacifiers,Baby,5,0,0,N,Five Stars,"Super cute!  Looks great, and good quality!",7/1/2014
US,18716076,R3CL258BG7D6RY,B00B4DCZXM,364399161,"mam newborn start orthodontic pacifier, boy, 0+ months, 2-count",Baby,5,0,0,N,Great option when all the others fail.,"For a while these were the only pacifiers that my baby would take. I tried many different kinds and he would just gag and spit them right out. He was 2 months at the time, so it wasn't as though I was forcing a newborn to take some massive pacifier. These were great in the newborn size for my easy gagging child. Life saver!",7/1/2014
US,1544604,RIZKRVYGC4WPQ,B006QO57A2,293975317,nuk 2 count trendline orthodontic pacifier,Baby,5,0,0,N,Five Stars,good,6/30/2014
US,4808099,R1ERYZWEWGS3GZ,B00DYOQMG0,250549980,"mam soft silicone pacifier, pink, 2-count (discontinued by manufacturer)",Baby,1,0,0,N,junk,Already the painted print is all scrached off so i wonder how much is in my babies mouth Thanks,6/30/2014
US,16824532,R34VTSCOL5OMKP,B0045I6IA4,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,5,0,0,N,Great details in such a tiny product,"Not a day passes without needing these!<br />They're hollow and see through. Looking through the cavity while the baby is chewing on them is mesmerising 0_0 hehe<br />Plus, if you look at them while the nipple is facing you directly, you'll notice that they're shaped to look like a smiling pinocchio :o)",6/30/2014
US,1661869,R295BL3HL5GFRA,B0028IDXDS,450475749,wubbanub brown monkey pacifier,Baby,5,0,0,N,5 Stars,"I bought this for my newest nephew, knowing my oldest nephew adored his, and had quite the collection, so far he loves it!",6/30/2014
US,2808649,R3GXI8B3HDY3O9,B003PCYMP4,911821018,wubbanub lamb infant pacifier,Baby,5,0,0,N,Wonderful for helping baby to self soothe back to sleep for sleep training!!,This is my daughter's favorite. We have multiple but this one is so soft and sweet. You will not be disappointed. When u need to clean just out then in a cotton pillowcase and run through the washing machine and low dryer setting. Our baby falls asleep with this and then holds into it in the night like a baby. So sweet and they work.,6/30/2014
US,13736288,RTWSNP94ZVROU,B00BVUQEWG,211963857,"mam night bpa free glow in the dark silicone pacifier, 6 months, 2 pack",Baby,5,0,0,N,Love,The only paci my newborn would take for more than 10 seconds. I bought a dozen of these just in case.,6/30/2014
US,41286057,R254Y9Y8ETQ4DD,B006BHSAB2,52203997,wubbanub pink bear infant pacifier,Baby,5,0,0,N,wubbanub,My 5 month old grandaughter had gotten one if these. She seems to like it better than any of the others we had tried. Of course we only had one. I found these on line. ordered them and they were delivered within 3-4 days. Service through amazon is always spectacular !!!,6/30/2014
US,50207175,RT7ZKD71VXORR,B003PCYMP4,911821018,wubbanub lamb infant pacifier,Baby,4,0,0,N,Four Stars,Granddaughter loves it.,6/30/2014
US,34428636,RKWJIZ6BMDN0B,B0057EEC3A,218530709,"philips avent translucent orthodontic infant pacifier, 0-6 months",Baby,5,0,0,N,Five Stars,very good,6/30/2014
US,6193004,RNPRO9X4O04B3,B003CK3LDI,392768822,wubbanub infant pacifier - giraffe,Baby,2,2,3,N,Stuffing leaks and hard to wash binky,"Great because it stays put in babies mouth. Bad because it's hard to wash, would be Muhammad easier if stuffed giraffe could be detached. Also stuffing comes out of giraffe and gets on babies hands which of course go into their mouths.",6/30/2014
US,39925734,R2KQ5IFDKFZC85,B00DW3CVHM,667171015,mustachifier - the cowboy mustache pacifier,Baby,5,0,0,N,Excellent product!,Very prompt shipping. Excellent product!,6/29/2014
US,47941987,R1FIP5JVE09TOK,B0028IDXDS,450475749,wubbanub brown monkey pacifier,Baby,5,0,0,N,My sons LOVED and LOVE these,"My sons LOVED and LOVE these, and have since birth.  Ingenious idea and highly recommend!  My 15 month old uses at bedtime for both his pacifier and his &#34;lovie&#34;",6/29/2014
US,43816378,R1MU36M2OLF5X9,B006G9F8S8,454116188,"2 pack natursutten bpa free natural rubber pacifier, butterfly shield, orthodontic nipple",Baby,4,1,1,N,Four Stars,My baby is a big &#34;fan&#34; of it...but it brokes too fast after he has teeth,6/29/2014
US,47781229,R18OWRX21PZTKD,B00BIFAEDY,955350284,dr. brown's prevent classic pacifier,Baby,4,2,2,N,bad paint job,We love these pacifiers. My son holds onto them easier without dropping out of his mouth. My only complaint is that the paint starts scratching off after the first use! The cute little pictures look beat up and trashy. If they would address this issue I would give it 5 stars.,6/29/2014
US,14268183,R3LUPC2NHOFAEC,B004KVBHU2,524923091,"mam perfect orthodontic pacifier, boy, 6+ months, 1-count",Baby,5,0,0,N,Great pacifier!,My son couldn't tell the difference between the original MAM and the perfect MAM.,6/29/2014
US,42973005,RGGZ0SUFK26WK,B0028J2EQY,984679751,wubbanub longhorn bull pacifier,Baby,5,0,0,N,Baby's Favorite Toy,My son loves his bull!  The pacifier is well attached which is good as this thing goes with us everywhere everyday. We call it his best friend and joke that he's going to take it to college with him!  Love the wubbanub!,6/28/2014
US,13658027,RND7BYEYS432R,B00EHKHVKG,925732558,wubbanub infant pacifier - owl,Baby,5,0,0,N,A must have for your baby!,I have given these are baby shower gifts on multiple occasions and bought them for my two nieces. I always get the same review from the Moms...&#34;My child loves her/his Wubbanub!!!&#34;,6/28/2014
US,37671164,R2BRAEY83IO7XL,B00AJF7QIK,572944212,wubbanub soft toy and pacifier,Baby,5,0,0,N,Baby's favorite!,"I got the brown puppy Wubbanub at a store while we were doing our 4D ultrasound months ago and after how much baby loved it, I ordered three more!  Thank goodness I did because our real puppy decided that he wanted the original one as his chew toy. :/  Our baby although only a newborn likes to hold on to these and I love how they lay on her chest perfectly so you don't have to keep fixing it when it falls out.  She loves staring at them even when she's not sucking on them and likes to hold one of the arms as she falls asleep for a nap.  I am so thrilled with these that I suggest them to all my mommy friends.",6/28/2014
US,36617832,R2X0YEHL3YTXKV,B0031VLRYI,572944212,wubbanub soft toy and pacifier,Baby,4,0,0,N,Love it!,Great idea. My daughter holds onto it as she sucks the pacifier. She is learning to pull it out but then also put it back in her mouth. It would be good to have the pacifier detachable to be able to put different sizes on it but that's not a major issue.,6/28/2014
US,45429011,R6PJPJD3ROL85,B0028IDXDS,450475749,wubbanub brown monkey pacifier,Baby,5,0,0,N,Love this!,"My son's only &#34;lovey.&#34; Great quality, super cute. Just wish there was a way to remove the pacifier without cutting it off. We are eventually going to need to wean our son from the pacifier part, but would still like to keep the monkey around since it's his security item.",6/28/2014
US,40243730,R2MKDTKRXS4MBT,B006G9F8TC,540487761,"2 pack natursutten bpa free natural rubber pacifier, butterfly shield, rounded nipple",Baby,5,2,2,N,Favorite.,"These are on our top-ten list for &#34;baby-must-haves&#34;. Absolutely love every aspect of them, the guilt free components (environmentally/baby safe), the easy to clean factor, and now that baby is older - the fact that this can be a strap on (with paci clip) paci and teether in one! So convenient and quality.",6/28/2014
US,7984930,R6UWKNHP6G3UZ,B00352M1RA,932874238,"mam 2 pack original silicone pacifier, 0-6 months, colors may vary",Baby,5,2,3,N,Great Pacifiers,"I'm glad I chose the Mam pacifiers. Of course, every baby has a different preference on the shape. My baby is now 9 months old and still happily uses the 0-6 months pacifier. One of the best things about the pacifiers is the little plastic case they come in; the case is used to sanitize the pacifiers in the microwave. You fill with water to a line and microwave for three minutes. I sanitize the pacifiers every night while I'm doing things around the kitchen. In nine months I have not seen any buildup or mold on the inside of the pacifiers. I know other pacifiers have issues with buildup, so I feel like I made a good buying decision!",6/27/2014
US,16642207,R2UL16TTQYMW2A,B0082I1IOO,658108028,"mam glow in the dark night orthodontic pacifier, girl, 6+ months, 2-count",Baby,5,0,0,N,They work!,I used these for both of my babies. They are the best! No more searching for a pacifier at night!,6/26/2014
US,11784168,R1ASR77QIVUE5E,B005DOK1ZC,463344062,"philips avent 4 count bpa free soothie pacifier, 3 months +",Baby,5,0,0,N,Five Stars,very nice product,6/26/2014
US,20431640,R3AX63N4TFA2D8,B0057EEC3A,218530709,"philips avent translucent orthodontic infant pacifier, 0-6 months",Baby,3,0,0,N,Essentially INVISIBLE,"Why anyone would make a pacifier that is see-through is beyond me.  I bought these because I didn't want to spend another $3 for a pair of colored pacis, and, as a new mom, I didn't have time to get to the store and pick these up. However, once you find the drasted things, they work and stay in my baby's mouth longer than the rubber round pacifiers.",6/25/2014
US,38968776,R3KIAE6XLTWOOX,B00EDKT4UU,449819764,wubbanub infant pacifier - tiger,Baby,3,0,0,N,Didn't work,"Love the design, but it never worked for my baby.  So far NUK is the best paci for us.( both my babies love them)",6/25/2014
US,47481753,RCWE6USQCUJNA,B0028IDXDS,450475749,wubbanub brown monkey pacifier,Baby,3,0,0,N,"Not what I expected, but baby loves it","I bought this paci for a few reasons. I thought the animal attached would keep it from getting knocked too far away from baby, and he could get back in his mouth easier. I also thought when he spit it out and I was holding him, it would be easier to catch that most pacis. Well, the second expectation was true, the first wasn't. the animal isn't heavy or big enough to matter when it comes to baby spitting it out. He can still get it really far away and I have to put it back in. Also, to wash the paci you have to wash it in a washing machine, which is inconvenient so I just rinse off the nipple between washes but it gets the animal wet a lot of times, and then the animal part gets really dirty since I can't wash it in the washing machine constantly. Baby loves it a lot though and loves to just hold it even when he doesn't want to suck on it, so for that I don't regret buying it at all.",6/25/2014
US,1377338,R23S6HSWJEV6BM,B0028IDXDS,450475749,wubbanub brown monkey pacifier,Baby,5,0,0,N,Love it,"Got this for my 4 month old son, he loves pacis, and I love monkeys for him. This was perfect. I do suggest washing it before using because it was a bit dusty. Which is understandable.",6/25/2014
US,4071500,R24Q63633K7UUP,B0028J2EQY,984679751,wubbanub longhorn bull pacifier,Baby,5,0,0,N,love it,Love it! My little boy takes it everywhere and the stuffed animal gives him something to play with! Recommend for sure,6/25/2014
US,38124191,R1RSYT01LHLUCG,B008X6RH8Q,158540300,nuk pack of 8 sports pacifier,Baby,5,0,0,N,Perfect,"I was down to two pacifiers that my son hadn't chewed up yet, found this to be the best deal. Got here supper fast (upgraded prime to one day shipping for just a few dollars, cheaper than a gallon of gas to get to the store). And my son loves them!",6/25/2014
US,2751382,R2P0V29EYT2MCE,B001IAPL46,311600177,razbaby keep-it-kleen pacifier,Baby,5,0,0,N,A babys best friend,The color and design is great comes in handy for a crying baby and was made with good quality. Will for sure purchase again,6/24/2014
US,14135950,R25U0GK5SXEG4K,B00FZGLNWS,342126482,"playtex binkylatex pacifier, 0-24 months, 2-count",Baby,4,1,1,N,Nice and Soft,"My daughter really likes these. The latex is soft, and has grips for her tongue. The only thing I do not like is how the plastic shield marks her face. If these had softer shield, they would be perfect.",6/24/2014
US,43306996,R1ZAPK66O8JWBQ,B0028IDXDS,450475749,wubbanub brown monkey pacifier,Baby,5,0,0,N,Baby shower Saturday,Its cute and I hope that it will work for the new baby in August. The babys room is baby jungle animals,6/24/2014
US,51245709,R39I0S99ALS19Y,B003CK3LDI,392768822,wubbanub infant pacifier - giraffe,Baby,5,0,1,N,Too Cute!,This one is much cuter and better quality than the one like it that is sold at Babies R Us!,6/24/2014
US,38944685,RYWP4P64LFOTF,B003CK3LDI,392768822,wubbanub infant pacifier - giraffe,Baby,5,0,0,N,My baby loves this,My baby doesn't use a pacifier but she uses it to chew on while she's teething. We don't leave home without it!,6/24/2014
