企业代号,发票号码,开票日期,销方单位代号,金额,税额,价税合计,发票状态
E143,1343705,2019/9/16,C12218,1911.5,248.5,2160,作废发票
E143,4661948,2019/10/12,C15921,1132.08,67.92,1200,作废发票
E143,6886002,2019/10/15,C15838,11408.85,1483.15,12892,作废发票
E143,74533605,2019/10/21,C11641,868.93,26.07,895,作废发票
E143,11536463,2019/10/22,C13284,2743.36,356.64,3100,作废发票
E143,4364934,2019/11/5,C14556,6902.65,897.35,7800,作废发票
E143,7220088,2019/11/6,C15699,5973.45,776.55,6750,作废发票
E143,3977171,2019/11/8,C12066,37.97,1.63,39.6,作废发票
E143,19339643,2019/11/14,C13020,-21820.18,-2836.62,-24656.8,作废发票
E143,1086502,2019/11/15,C23259,1262.13,37.87,1300,作废发票
E143,1086503,2019/11/15,C23259,22524.27,675.73,23200,作废发票
E143,8924596,2019/11/19,C16509,9256.66,1203.34,10460,作废发票
E143,8924597,2019/11/19,C16509,9787.6,1272.4,11060,作废发票
E143,8924598,2019/11/19,C16509,9823.01,1276.99,11100,作废发票
E143,8924599,2019/11/19,C16509,9238.93,1201.07,10440,作废发票
E143,8924600,2019/11/19,C16509,9619.46,1250.54,10870,作废发票
E143,8924601,2019/11/19,C16509,9750.45,1267.55,11018,作废发票
E143,8924602,2019/11/19,C16509,9247.8,1202.2,10450,作废发票
E143,8924603,2019/11/19,C16509,8929.22,1160.78,10090,作废发票
E143,1416425,2019/11/29,C12416,365687.57,18284.38,383971.95,作废发票
E143,1915582,2019/11/30,C11641,496.12,14.88,511,作废发票
E143,21473957,2019/12/3,C14174,5825.24,174.76,6000,作废发票
E143,13726255,2019/12/5,C06626,59553.4,1786.6,61340,作废发票
E143,6809115,2019/12/9,C14457,3398.06,101.94,3500,作废发票
E143,6809116,2019/12/9,C14457,3398.06,101.94,3500,作废发票
E143,46041842,2019/12/16,C08240,575.47,34.53,610,作废发票
E143,46041843,2019/12/16,C08240,575.47,34.53,610,作废发票
E143,1631015,2019/12/16,C11917,8053.1,1046.9,9100,作废发票
E143,46041880,2019/12/19,C08240,632.08,37.92,670,作废发票
E143,74603937,2019/12/26,C11641,469.9,14.1,484,作废发票
E143,74603938,2019/12/26,C11641,469.9,14.1,484,作废发票
E143,47230520,2019/12/26,C15155,75242.72,2257.28,77500,作废发票
E143,13548985,2020/1/2,C12245,24336.28,3163.72,27500,作废发票
E143,13548986,2020/1/2,C12245,42477.88,5522.12,48000,作废发票
E143,13548987,2020/1/2,C12245,21238.94,2761.06,24000,作废发票
E143,12024531,2020/1/6,C15538,10582.3,1375.7,11958,作废发票
E143,18319336,2020/1/9,C05934,7522.99,977.98,8500.97,作废发票
E143,46360990,2020/1/13,C11880,56603.77,3396.23,60000,作废发票
E143,46360991,2020/1/13,C11880,75471.7,4528.3,80000,作废发票
E143,74680438,2020/1/15,C11990,307.96,40.04,348,作废发票
E143,14094038,2020/1/18,C11819,3350.94,201.06,3552,作废发票
E143,82309892,2020/1/22,C19913,190.29,5.71,196,作废发票
E143,82309893,2020/1/22,C19913,190.29,5.71,196,作废发票
E143,82309894,2020/1/22,C19913,190.29,5.71,196,作废发票
E144,20791227,2017/11/12,C13441,733.98,22.02,756,作废发票
E144,27367602,2017/12/1,C17386,126.21,3.79,130,作废发票
E144,9037437,2018/3/28,C02805,239.32,40.68,280,作废发票
E144,9045719,2018/4/11,C06396,2042.74,347.26,2390,作废发票
E144,4519716,2018/4/11,C06396,2042.74,347.26,2390,作废发票
E144,441950,2018/8/21,C03524,85344.83,13655.17,99000,作废发票
E144,17017996,2018/10/10,C02856,258.62,41.38,300,作废发票
E144,17017997,2018/10/10,C02856,258.62,41.38,300,作废发票
E144,8581100,2018/10/17,C02890,267.24,42.76,310,作废发票
E144,17347455,2018/10/30,C07393,11792.45,707.55,12500,作废发票
E144,872034,2018/11/2,C15358,970.87,29.13,1000,作废发票
E144,872035,2018/11/2,C15358,730.1,21.9,752,作废发票
E144,8640889,2018/11/8,C23112,231.07,6.93,238,作废发票
E144,13027493,2018/11/12,C08024,7766.99,233.01,8000,作废发票
E144,1820335,2018/11/24,C21552,381.55,11.45,393,作废发票
E144,14530637,2018/11/30,C12921,553.77,33.23,587,作废发票
E144,51452860,2019/1/31,C11814,426.21,12.79,439,作废发票
E144,7588600,2019/2/19,C21946,592.23,17.77,610,作废发票
E144,55972765,2019/4/17,C03075,176.99,23.01,200,作废发票
E144,55972766,2019/4/17,C03075,176.99,23.01,200,作废发票
E144,38388204,2019/4/24,C22428,1960.19,58.81,2019,作废发票
E144,239877,2019/5/17,C10887,6844.66,205.34,7050,作废发票
E144,13604775,2019/7/14,C21265,133.98,4.02,138,作废发票
E144,67008128,2019/8/17,C05152,348.54,10.46,359,作废发票
E144,63009904,2019/8/21,C05395,4071.84,122.16,4194,作废发票
E144,62980221,2019/8/21,C05395,4071.84,122.16,4194,作废发票
E144,4165545,2019/9/29,C14100,707.08,91.92,799,作废发票
E144,5763952,2019/9/29,C22428,2893.2,86.8,2980,作废发票
E144,290701,2019/10/5,C02572,70.8,9.2,80,作废发票
E144,290703,2019/10/5,C02572,70.8,9.2,80,作废发票
E144,290704,2019/10/5,C02572,70.8,9.2,80,作废发票
E144,19513335,2019/10/22,C16646,2155.33,64.67,2220,作废发票
E144,2958081,2019/11/4,C16927,1424.53,85.47,1510,作废发票
E144,63051105,2019/11/8,C05395,4757.28,142.72,4900,作废发票
E144,65234449,2019/11/8,C18728,1180,35.4,1215.4,作废发票
E144,69067302,2019/11/15,C22171,141.75,4.25,146,作废发票
E144,65234455,2019/11/20,C18728,9378.64,281.36,9660,作废发票
E144,2992535,2019/11/21,C15841,510.68,15.32,526,作废发票
E144,2992537,2019/11/21,C15841,0.97,0.03,1,作废发票
E144,12866838,2019/11/29,C23216,381.55,11.45,393,作废发票
E144,13319706,2019/12/2,C11291,50000,6500,56500,作废发票
E144,21732062,2019/12/23,C03956,187.38,5.62,193,作废发票
E144,7275525,2020/1/5,C23211,430.19,25.81,456,作废发票
E144,60685159,2020/1/20,C10478,436.89,13.11,450,作废发票
E145,10267265,2016/10/13,C10396,6962.26,417.74,7380,作废发票
E145,10267264,2016/10/13,C10396,8490.57,509.43,9000,作废发票
E145,66744,2016/10/31,C14628,87179.48,14820.51,101999.99,作废发票
E145,2888740,2016/11/10,C15915,5.66,0.34,6,作废发票
E145,6187478,2016/11/21,C14760,3333.33,566.67,3900,作废发票
E145,943371,2016/12/9,C12072,9433.96,566.04,10000,作废发票
E145,3016632,2016/12/17,C15915,949.06,56.94,1006,作废发票
E145,575684,2016/12/23,C12738,3430.76,583.24,4014,作废发票
E145,4210462,2016/12/26,C07695,9846.15,1673.85,11520,作废发票
E145,8930731,2016/12/26,C07695,2035.4,264.6,2300,作废发票
E145,4316031,2017/1/22,C13349,94.34,5.66,100,作废发票
E145,3354415,2017/3/10,C12354,189.74,32.26,222,作废发票
E145,5840073,2017/3/10,C13598,235.85,14.15,250,作废发票
E145,5600748,2017/3/16,C12060,99.39,5.96,105.35,作废发票
E145,691401,2017/4/18,C01456,54864.86,9327.02,64191.88,作废发票
E145,7826617,2017/4/18,C12060,105.6,6.34,111.94,作废发票
E145,5407570,2017/6/9,C01456,84693.57,14397.9,99091.47,作废发票
E145,3852567,2017/6/30,C13813,3076.92,523.08,3600,作废发票
E145,3852568,2017/6/30,C13813,9769.91,1270.09,11040,作废发票
E145,3852569,2017/6/30,C13813,9769.91,1270.09,11040,作废发票
E145,3852570,2017/6/30,C13813,9769.91,1270.09,11040,作废发票
E145,3853174,2017/7/6,C13813,9945.95,1094.05,11040,作废发票
E145,9020234,2017/7/17,C04281,5660.38,339.62,6000,作废发票
E145,9637930,2017/7/18,C17330,885.02,150.45,1035.47,作废发票
E145,9637931,2017/7/18,C17330,3314.63,198.87,3513.5,作废发票
E145,4975796,2017/7/19,C13858,3576.92,608.08,4185,作废发票
E145,3718238,2017/7/20,C05736,796.46,103.54,900,作废发票
E145,3718237,2017/7/20,C05736,796.46,103.54,900,作废发票
E145,13038423,2017/7/20,C16666,10000.61,1700.11,11700.72,作废发票
E145,8045447,2017/9/8,C14129,7790,1324.3,9114.3,作废发票
E145,1687689,2017/9/21,C19126,25874.55,4398.65,30273.2,作废发票
E145,197777,2017/10/6,C09637,14702.7,1617.3,16320,作废发票
E145,197778,2017/10/6,C09637,14702.7,1617.3,16320,作废发票
E145,19400830,2018/1/4,C11782,2458.25,73.75,2532,作废发票
E145,19400831,2018/1/4,C11782,3399.03,101.97,3501,作废发票
E145,5301824,2018/1/10,C04281,1666.98,100.02,1767,作废发票
E145,5301825,2018/1/10,C04281,1666.98,100.02,1767,作废发票
E145,15426364,2018/5/27,C07595,1120.69,179.31,1300,作废发票
E145,13608,2018/6/4,C12446,10954.84,1752.78,12707.62,作废发票
E145,8503142,2018/8/6,C22153,60000,0,60000,作废发票
E145,8503143,2018/8/6,C22153,60000,0,60000,作废发票
E145,4285403,2018/9/11,C15027,464.08,13.92,478,作废发票
E145,15417677,2018/10/22,C13186,45632,7757.44,53389.44,作废发票
E145,3915924,2018/10/31,C07216,880061.47,140809.83,1020871.3,作废发票
E145,2731712,2018/11/5,C13186,95623.46,15299.74,110923.2,作废发票
E145,13499011,2018/11/28,C03489,9391.54,1502.65,10894.19,作废发票
E145,8503623,2018/11/28,C22153,60000,0,60000,作废发票
E145,5797601,2018/12/25,C13186,96802.76,15488.44,112291.2,作废发票
E145,22166603,2018/12/31,C17631,2590.57,155.43,2746,作废发票
E145,3635684,2019/3/12,C07695,4156.9,665.1,4822,作废发票
E145,9061835,2019/3/27,C15035,11607.76,1857.24,13465,作废发票
E145,7942435,2019/3/28,C13349,26773.58,1606.42,28380,作废发票
E145,12634374,2019/4/15,C03428,10188.68,611.32,10800,作废发票
E145,557759,2019/4/16,C12101,9433.96,566.04,10000,作废发票
E145,557760,2019/4/16,C12101,4659.46,279.57,4939.03,作废发票
E145,7942612,2019/4/25,C13349,6981.13,418.87,7400,作废发票
E145,43890595,2019/5/8,C15794,4252.43,127.57,4380,作废发票
E145,1591492,2019/5/10,C08135,11787.61,1532.39,13320,作废发票
E145,1885274,2019/5/16,C01456,206068.97,32971.03,239040,作废发票
E145,4591516,2019/6/4,C12981,599.15,77.89,677.04,作废发票
E145,8814478,2019/7/3,C08201,20101.72,3216.28,23318,作废发票
E145,8814479,2019/7/3,C08201,20101.72,3216.28,23318,作废发票
E145,8089080,2019/7/4,C03244,70722.15,9193.87,79916.02,作废发票
E145,8089081,2019/7/4,C03244,115827.62,15057.58,130885.2,作废发票
E145,8089082,2019/7/4,C03244,24247.76,3152.21,27399.97,作废发票
E145,8089078,2019/7/4,C03244,32629.7,4241.86,36871.56,作废发票
E145,8089079,2019/7/4,C03244,40338.71,5244.01,45582.72,作废发票
E145,6689186,2019/7/31,C12074,18.87,1.13,20,作废发票
E145,3461149,2019/8/30,C13349,27169.81,1630.19,28800,作废发票
E145,4040751,2019/9/28,C02219,245.13,31.87,277,作废发票
E145,2210637,2019/10/11,C14129,8848.67,1150.33,9999,作废发票
E145,2745613,2019/10/18,C15035,11361.05,1476.95,12838,作废发票
E146,18106980,2016/12/19,C15862,9700,291,9991,作废发票
E146,7021517,2017/6/21,C12884,99761.9,238.1,100000,作废发票
E146,7021516,2017/6/21,C12884,99761.9,238.1,100000,作废发票
E146,4722835,2017/10/27,C06773,99099.1,10900.9,110000,作废发票
E146,4722836,2017/10/27,C06773,99099.1,10900.9,110000,作废发票
E146,4722837,2017/10/27,C06773,82747.75,9102.25,91850,作废发票
E146,1756726,2017/11/23,C07846,36226.5,6158.5,42385,作废发票
E146,1756727,2017/11/23,C07846,36226.5,6158.5,42385,作废发票
E146,11926101,2017/11/28,C11195,196.58,33.42,230,作废发票
E146,7536562,2017/12/14,C11278,691648.72,117580.28,809229,作废发票
E146,12750381,2017/12/16,C06773,99099.1,10900.9,110000,作废发票
E146,12750382,2017/12/16,C06773,99099.1,10900.9,110000,作废发票
E146,12750383,2017/12/16,C06773,82747.75,9102.25,91850,作废发票
E146,19254789,2018/1/5,C08043,302855.71,144.29,303000,作废发票
E146,17940269,2018/1/22,C22899,97.09,2.91,100,作废发票
E146,4253467,2018/3/28,C10645,155.34,4.66,160,作废发票
E146,15400877,2018/5/2,C22547,1436.89,43.11,1480,作废发票
E146,8563617,2018/5/13,C06779,6490.57,389.43,6880,作废发票
E146,2442833,2018/5/23,C07710,4854.37,145.63,5000,作废发票
E146,4856157,2018/5/29,C11278,269982.25,45896.98,315879.23,作废发票
E146,4856159,2018/5/29,C11278,269982.25,45896.98,315879.23,作废发票
E146,22874926,2018/6/22,C12689,198.28,31.72,230,作废发票
E146,829739,2018/8/10,C12509,258.62,41.38,300,作废发票
E146,2007782,2018/8/14,C11278,6949.65,1111.95,8061.6,作废发票
E146,2007785,2018/8/14,C11278,263488.83,42158.21,305647.04,作废发票
E146,11851598,2018/8/16,C07314,3773.58,226.42,4000,作废发票
E146,2007792,2018/8/16,C11278,20234.98,3237.6,23472.58,作废发票
E146,2007793,2018/8/16,C11278,44956.55,7193.06,52149.61,作废发票
E146,2007795,2018/8/16,C11278,817371.09,130779.37,948150.46,作废发票
E146,2529203,2018/8/17,C06773,14063.22,1406.32,15469.54,作废发票
E146,2007846,2018/8/24,C11278,107912.07,17265.93,125178,作废发票
E146,8503192,2018/8/29,C11278,430036.62,68805.86,498842.48,作废发票
E146,8503199,2018/8/31,C11278,385654.99,61704.81,447359.8,作废发票
E146,15018402,2018/9/4,C23259,2038.83,61.17,2100,作废发票
E146,5162620,2018/9/19,C06396,99952.38,47.62,100000,作废发票
E146,5162621,2018/9/19,C06396,99952.38,47.62,100000,作废发票
E146,5162618,2018/9/19,C06396,99952.38,47.62,100000,作废发票
E146,5162619,2018/9/19,C06396,99952.38,47.62,100000,作废发票
E146,8503261,2018/9/19,C11278,194766.34,31162.62,225928.96,作废发票
E146,8503262,2018/9/19,C11278,455331.7,72853.06,528184.76,作废发票
E146,8503263,2018/9/19,C11278,928026.72,148484.28,1076511,作废发票
E146,8503264,2018/9/19,C11278,812937.59,130070.01,943007.6,作废发票
E146,8503265,2018/9/19,C11278,758855.82,121416.92,880272.74,作废发票
E146,5508129,2018/9/29,C12413,76210.34,12193.66,88404,作废发票
E146,9885077,2018/10/8,C14240,3976.7,119.3,4096,作废发票
E146,1292446,2018/10/25,C22767,884.91,53.09,938,作废发票
E146,23382661,2018/11/17,C12509,965.05,28.95,994,作废发票
E146,18892242,2018/12/18,C11278,999859.94,159977.59,1159837.53,作废发票
E146,18892254,2018/12/19,C11278,264345.86,42295.34,306641.2,作废发票
E146,2214961,2019/2/11,C13186,97087.38,2912.62,100000,作废发票
E146,18922134,2019/2/12,C06773,12614.86,1261.49,13876.35,作废发票
E146,8676511,2019/2/18,C06376,194174.76,5825.24,200000,作废发票
E146,7140984,2019/3/1,C18646,30679.61,920.39,31600,作废发票
E146,88509202,2019/3/3,C23259,978.64,29.36,1008,作废发票
E146,680594,2019/3/20,C23259,213.59,6.41,220,作废发票
E146,680595,2019/3/20,C23259,213.59,6.41,220,作废发票
E146,680596,2019/3/20,C23259,213.59,6.41,220,作废发票
E146,86635324,2019/4/23,C14568,130.1,3.9,134,作废发票
E146,12784379,2019/5/9,C06773,41563.64,4156.36,45720,作废发票
E146,2377240,2019/6/5,C06846,7281.55,218.45,7500,作废发票
E146,9070574,2019/6/20,C12132,518,31.08,549.08,作废发票
E146,8869655,2019/6/25,C13186,88495.58,11504.42,100000,作废发票
E146,8869656,2019/6/25,C13186,88495.58,11504.42,100000,作废发票
E146,5747248,2019/6/28,C06376,96553.4,2896.6,99450,作废发票
E146,7528371,2019/6/28,C06773,51210,4608.9,55818.9,作废发票
E146,547956,2019/7/12,C08423,58252.43,1747.57,60000,作废发票
E146,547957,2019/7/12,C08423,95631.07,2868.93,98500,作废发票
E146,547958,2019/7/12,C08423,58252.43,1747.57,60000,作废发票
E146,228253,2019/7/12,C08436,58252.43,1747.57,60000,作废发票
E146,55028674,2019/7/16,C16120,37904.42,4927.58,42832,作废发票
E146,7528450,2019/7/22,C06773,56642.94,5097.86,61740.8,作废发票
E146,50827358,2019/8/2,C20000,97.09,2.91,100,作废发票
E146,2981524,2019/9/6,C13349,150.44,19.56,170,作废发票
E146,64022206,2019/9/10,C10986,1388.35,41.65,1430,作废发票
E146,3657176,2019/10/24,C09622,295168.14,38371.86,333540,作废发票
E146,1451872,2019/11/4,C13284,91224.27,2736.73,93961,作废发票
E146,1451873,2019/11/4,C13284,91224.27,2736.73,93961,作废发票
E146,9521474,2019/11/8,C06773,950.4,85.54,1035.94,作废发票
E146,17368150,2019/11/11,C11278,11118.97,1445.46,12564.43,作废发票
E146,33940432,2019/11/20,C18614,201.94,6.06,208,作废发票
E147,26062648,2016/12/21,C11101,70551.71,11993.79,82545.5,作废发票
E147,4824631,2017/2/7,C07437,4700.85,799.15,5500,作废发票
E147,478777,2017/2/21,C13220,3883.5,116.51,4000.01,作废发票
E147,7493928,2017/3/28,C14070,9707.77,291.23,9999,作废发票
E147,5768754,2017/4/11,C02248,10475.47,628.53,11104,作废发票
E147,5768889,2017/4/17,C02248,9524.53,571.47,10096,作废发票
E147,2752319,2017/5/2,C06681,85470.09,14529.91,100000,作废发票
E147,1367700,2017/6/2,C13349,8095.73,1376.27,9472,作废发票
E147,9154982,2017/6/15,C06672,743645.71,354.29,744000,作废发票
E147,9873264,2017/6/29,C05858,47784,1433.52,49217.52,作废发票
E147,4135880,2017/7/4,C13349,8705.13,1479.87,10185,作废发票
E147,11902692,2017/7/14,C06357,7281.55,218.45,7500,作废发票
E147,11902693,2017/7/14,C06357,7281.55,218.45,7500,作废发票
E147,11902694,2017/7/14,C06357,7281.55,218.45,7500,作废发票
E147,7231320,2017/7/18,C13062,235400,11770,247170,作废发票
E147,3756628,2017/7/19,C13620,26923.08,4576.92,31500,作废发票
E147,6745728,2017/7/20,C16034,8383.54,251.51,8635.05,作废发票
E147,9471010,2017/7/24,C06077,97087.38,2912.62,100000,作废发票
E147,9471008,2017/7/24,C06077,97087.38,2912.62,100000,作废发票
E147,9471009,2017/7/24,C06077,97087.38,2912.62,100000,作废发票
E147,13031134,2017/8/19,C05319,9568.93,287.07,9856,作废发票
E147,5687615,2017/8/21,C12844,9401.71,1598.29,11000,作废发票
E147,5687614,2017/8/21,C12844,9401.71,1598.29,11000,作废发票
E147,5687616,2017/8/21,C12844,9401.71,1598.29,11000,作废发票
E147,5687613,2017/8/21,C12844,9401.71,1598.29,11000,作废发票
E147,5687617,2017/8/21,C12844,9401.71,1598.29,11000,作废发票
E147,5687618,2017/8/21,C12844,9401.71,1598.29,11000,作废发票
E147,5687619,2017/8/21,C12844,9829.06,1670.94,11500,作废发票
E147,5687620,2017/8/21,C12844,9829.06,1670.94,11500,作废发票
E147,5687621,2017/8/21,C12844,9401.71,1598.29,11000,作废发票
E147,11883208,2017/8/21,C13349,9996.15,1699.35,11695.5,作废发票
E147,11883209,2017/8/21,C13349,9996.15,1699.35,11695.5,作废发票
E147,11883210,2017/8/21,C13349,9996.15,1699.35,11695.5,作废发票
E147,11883211,2017/8/21,C13349,9996.15,1699.35,11695.5,作废发票
E147,11883212,2017/8/21,C13349,9996.15,1699.35,11695.5,作废发票
E147,11883213,2017/8/21,C13349,9996.15,1699.35,11695.5,作废发票
E147,11883214,2017/8/21,C13349,9996.15,1699.35,11695.5,作废发票
E147,11883215,2017/8/21,C13349,9401.71,1598.29,11000,作废发票
E147,11883216,2017/8/21,C13349,9986.32,1697.68,11684,作废发票
E147,11883217,2017/8/21,C13349,9986.32,1697.68,11684,作废发票
E147,11883218,2017/8/21,C13349,2774.36,471.64,3246,作废发票
E147,2856870,2017/9/1,C06077,97087.38,2912.62,100000,作废发票
E147,6449452,2017/9/8,C13620,656.41,111.59,768,作废发票
E147,4280606,2017/9/12,C14165,92233.01,2766.99,95000,作废发票
E147,12771799,2017/9/19,C13498,5492.5,164.78,5657.28,作废发票
E147,12771800,2017/9/19,C13498,5492.5,164.78,5657.28,作废发票
E147,7408128,2017/9/21,C12451,7650,1300.5,8950.5,作废发票
E147,1304303,2017/9/25,C13062,571.43,28.57,600,作废发票
E147,4939312,2017/10/13,C06077,97087.38,2912.62,100000,作废发票
E147,1946845,2017/10/14,C06775,93993.16,15978.84,109972,作废发票
E147,1946846,2017/10/14,C06775,99442.74,16905.26,116348,作废发票
E147,1946879,2017/10/19,C06775,91735.52,15595.04,107330.56,作废发票
E147,283576,2017/10/19,C14556,9514.56,285.44,9800,作废发票
E147,283574,2017/10/19,C14556,9669.9,290.1,9960,作废发票
E147,283575,2017/10/19,C14556,9669.9,290.1,9960,作废发票
E147,2168311,2017/10/27,C06681,1709.4,290.6,2000,作废发票
E147,5815688,2017/10/31,C05266,9519.42,285.58,9805,作废发票
E147,751033,2017/10/31,C13062,28264.15,1695.85,29960,作废发票
E147,1460200,2017/11/1,C03035,13041.51,782.49,13824,作废发票
E147,431023,2017/11/7,C16196,9444.44,1605.56,11050,作废发票
E147,5427115,2017/11/9,C04681,8547.01,1452.99,10000,作废发票
E147,5427117,2017/11/9,C04681,8547.01,1452.99,10000,作废发票
E147,5427113,2017/11/9,C04681,8547.01,1452.99,10000,作废发票
E147,5427114,2017/11/9,C04681,8547.01,1452.99,10000,作废发票
E147,2128623,2017/11/9,C04681,9829.06,1670.94,11500,作废发票
E147,14517540,2017/11/14,C22413,9585.44,287.56,9873,作废发票
E147,6449462,2017/11/16,C13620,8547.01,1452.99,10000,作废发票
E147,14352340,2017/11/18,C11888,9768.93,293.07,10062,作废发票
E147,14352341,2017/11/18,C11888,9854.37,295.63,10150,作废发票
E147,14352342,2017/11/18,C11888,9920.39,297.61,10218,作废发票
E147,14352343,2017/11/18,C11888,9825.24,294.76,10120,作废发票
E147,491300,2017/11/27,C14165,87378.64,2621.36,90000,作废发票
E147,18454671,2017/11/28,C18197,9702.12,291.06,9993.18,作废发票
E147,2161301,2017/12/1,C04681,8547.01,1452.99,10000,作废发票
E147,3192528,2017/12/5,C15479,9708.74,291.26,10000,作废发票
E147,3192529,2017/12/5,C15479,9708.74,291.26,10000,作废发票
E147,3192530,2017/12/5,C15479,9708.74,291.26,10000,作废发票
E147,3192527,2017/12/5,C15479,9708.74,291.26,10000,作废发票
E147,4551026,2017/12/7,C06687,263976.24,125.76,264102,作废发票
E147,1369048,2017/12/7,C23259,7000,210,7210,作废发票
E147,1488516,2017/12/10,C11641,9707.77,291.23,9999,作废发票
E147,1488517,2017/12/10,C11641,3197.98,95.94,3293.92,作废发票
E147,1670439,2017/12/11,C16401,6796.12,203.88,7000,作废发票
E147,5627681,2017/12/11,C22470,4549.51,136.49,4686,作废发票
E147,5627679,2017/12/11,C22470,4549.51,136.49,4686,作废发票
E147,3066599,2017/12/12,C12756,75220.51,12787.49,88008,作废发票
E147,2278631,2017/12/14,C06628,9914.53,1685.47,11600,作废发票
E147,2278632,2017/12/14,C06628,9914.53,1685.47,11600,作废发票
E147,2278633,2017/12/14,C06628,9914.53,1685.47,11600,作废发票
E147,2278634,2017/12/14,C06628,9914.53,1685.47,11600,作废发票
E147,2278635,2017/12/14,C06628,9914.53,1685.47,11600,作废发票
E147,2278642,2017/12/14,C06628,8341.88,1418.12,9760,作废发票
E147,2278643,2017/12/14,C06628,9914.53,1685.47,11600,作废发票
E147,2278638,2017/12/14,C06628,9914.53,1685.47,11600,作废发票
E147,2278639,2017/12/14,C06628,9914.53,1685.47,11600,作废发票
E147,2278640,2017/12/14,C06628,9914.53,1685.47,11600,作废发票
E147,2278641,2017/12/14,C06628,9914.53,1685.47,11600,作废发票
E147,2278636,2017/12/14,C06628,9914.53,1685.47,11600,作废发票
E147,2278637,2017/12/14,C06628,9914.53,1685.47,11600,作废发票
E147,373681,2017/12/14,C13349,6736.32,1145.18,7881.5,作废发票
E147,373682,2017/12/14,C13349,6736.32,1145.18,7881.5,作废发票
E147,373683,2017/12/14,C13349,6736.32,1145.18,7881.5,作废发票
E147,373684,2017/12/14,C13349,6736.32,1145.18,7881.5,作废发票
E147,373686,2017/12/14,C13349,6736.32,1145.18,7881.5,作废发票
E147,9608141,2017/12/15,C04123,9999.99,500,10499.99,作废发票
E147,9608144,2017/12/15,C04123,9672,290.16,9962.16,作废发票
E147,6569366,2017/12/26,C04123,9428.16,282.84,9711,作废发票
E147,167540,2017/12/26,C13080,9991.45,1698.55,11690,作废发票
E147,167541,2017/12/26,C13080,9991.45,1698.55,11690,作废发票
E147,10012854,2017/12/26,C13284,8547.01,1452.99,10000,作废发票
E147,10012855,2017/12/26,C13284,8547.01,1452.99,10000,作废发票
E147,10012856,2017/12/26,C13284,8547.01,1452.99,10000,作废发票
E147,17521201,2018/1/2,C22470,9223.3,276.7,9500,作废发票
E147,17521203,2018/1/2,C22470,8728.15,261.85,8990,作废发票
E147,17521202,2018/1/2,C22470,8398.05,251.95,8650,作废发票
E147,17521200,2018/1/2,C22470,9223.3,276.7,9500,作废发票
E147,20269981,2018/1/8,C21854,9708.74,291.26,10000,作废发票
E147,3036898,2018/1/13,C12756,79528.2,13519.8,93048,作废发票
E147,3036899,2018/1/13,C12756,52141.03,8863.97,61005,作废发票
E147,3036900,2018/1/13,C12756,42487.19,7222.81,49710,作废发票
E147,183365,2018/1/15,C14201,8547.01,1452.99,10000,作废发票
E147,183366,2018/1/15,C14201,8547.01,1452.99,10000,作废发票
E147,183367,2018/1/15,C14201,8547.01,1452.99,10000,作废发票
E147,8913830,2018/1/16,C22459,9538.83,286.17,9825,作废发票
E147,8913831,2018/1/16,C22459,9611.65,288.35,9900,作废发票
E147,8913832,2018/1/16,C22459,9087.38,272.62,9360,作废发票
E147,8913833,2018/1/16,C22459,9553.4,286.6,9840,作废发票
E147,8913834,2018/1/16,C22459,9466.02,283.98,9750,作废发票
E147,8913835,2018/1/16,C22459,8453.89,253.61,8707.5,作废发票
E147,1996687,2018/1/17,C22424,9466.02,283.98,9750,作废发票
E147,11399837,2018/1/19,C06169,9707.77,291.23,9999,作废发票
E147,11399836,2018/1/19,C06169,9707.77,291.23,9999,作废发票
E147,11399835,2018/1/19,C06169,9707.77,291.23,9999,作废发票
E147,11399838,2018/1/19,C06169,3886.41,116.59,4003,作废发票
E147,9032761,2018/1/29,C14229,9514.56,285.44,9800,作废发票
E147,2352588,2018/1/31,C09518,82388.03,14005.97,96394,作废发票
E147,3677422,2018/2/1,C14157,8737.86,262.14,9000,作废发票
E147,3677425,2018/2/1,C14157,8571.43,428.57,9000,作废发票
E147,3677426,2018/2/1,C14157,8737.86,262.14,9000,作废发票
E147,3677428,2018/2/1,C14157,4838.1,241.9,5080,作废发票
E147,2363701,2018/2/4,C13284,87006.84,14791.16,101798,作废发票
E147,9492052,2018/2/5,C06583,11611.11,1973.89,13585,作废发票
E147,1344895,2018/2/5,C13868,4558,136.74,4694.74,作废发票
E147,3677429,2018/2/5,C14157,3377.14,168.86,3546,作废发票
E147,3677430,2018/2/5,C14157,3377.14,168.86,3546,作废发票
E147,3677431,2018/2/5,C14157,8571.43,428.57,9000,作废发票
E147,3677433,2018/2/5,C14157,8215.24,410.76,8626,作废发票
E147,19884032,2018/2/8,C05266,9708.74,291.26,10000,作废发票
E147,19884029,2018/2/8,C05266,9708.74,291.26,10000,作废发票
E147,19884030,2018/2/8,C05266,9708.74,291.26,10000,作废发票
E147,19884031,2018/2/8,C05266,9708.74,291.26,10000,作废发票
E147,19884039,2018/2/8,C05266,9708.74,291.26,10000,作废发票
E147,19884040,2018/2/8,C05266,9708.74,291.26,10000,作废发票
E147,19884041,2018/2/8,C05266,9708.74,291.26,10000,作废发票
E147,19884042,2018/2/8,C05266,9708.74,291.26,10000,作废发票
