marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,review_headline,review_body,review_date
US,23502681,R604ISO4MZRYH,B00G4CV606,309267414,jx7227sfss - deluxe built-in trim kit for 2.2 microwave ovens/ compatible with peb7226sf models/ stainless steel finish,Major Appliances,4,1,1,N,Works Fine,"Works, great shipping everthing was good looks really nice above the oven with the microwave if we could a microwave that worked to go with it",2/21/2014
US,52656966,RW3LUJP65YQ6L,B005GSZB7I,827502283,"whirlpool stainless look countertop microwave, 0.5 cu. feet, wmc20005yd",Major Appliances,5,2,2,N,compact and great,"Microwave that takes half of the space of the previous, fits in the corner and don't interfere with wi-fi!<br />Putting the magnetron beneath the microwave made it compact.",2/20/2014
US,31084109,R2NIN11WLAEUNE,B005GSZB9Q,771401205,"whirlpool wmc20005yw  countertop microwave, 0.5 cu. ft., white",Major Appliances,2,4,4,N,Broken after 4 months,"I like the form, fits well in the corner of our counter.  Fairly weak strength but adequate for heating up a bowl of food.  Biggest issue is that it is now DEAD! after only 4 months of use.  Still trying to get Whirlpool to fix or replace it but customer service has not been stellar.  Day 5 after contacting them but still trying to reach the person I need.",2/19/2014
US,36418001,R3P8SJEOI6R6P8,B001QFYDSI,295520151,sharp microwave drawer oven,Major Appliances,5,0,1,N,love the drewer,We bought this for a new construction and haven't used it yet. It looks great and hope it works just as well.,2/16/2014
US,31215954,R1P4474IKHU51N,B0052G14E8,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,4,61,71,N,Good microwave for small kitchens and as for the price,"The microwave is really OK as for the price; if you don't need to have a 'fancy', big microwave and you use it basically just to warm up dishes - it's perfect!<br />I tried also to thaw meat there or prepare popcorn - it also works well.<br />CONS: a little bit noisy when it's ending preparation; popcorn button doesn't work well - program need to be chosen repeated to make sure popcorn is popped<br />PROS: easy to use; small; built-in kitchen timer; cheap",2/13/2014
US,24630127,REJSE007FGB2H,B005GSZB7I,827502283,"whirlpool stainless look countertop microwave, 0.5 cu. feet, wmc20005yd",Major Appliances,5,3,3,N,Does the trick,It microwaves leftovers and it fits in the corner with a relatively small footprint.  That's all I ask from it.  Wish it came with a low profile plug but I figured out a way to make it work.,2/12/2014
US,14943322,R2S78J70CDQK3H,B005GSZB9Q,771401205,"whirlpool wmc20005yw  countertop microwave, 0.5 cu. ft., white",Major Appliances,5,2,2,N,Nice little unit,"This microwave is excellent for the small household and the person who does not do complex cooking.  It's full-plate size, fine for heat-ups and smaller casserole dishes.  Best of all is the way it fits into a corner.  Yes it takes up space, is not &#34;tiny&#34; but fits under cabinets and leaves you more counter space.  Controls are easy to set.  Haven't had a microwave in years, and somebody suggested this.  I'm happy with it.",2/11/2014
US,14228508,R2PMCNSJZEG9X6,B0011YFKMC,760984384,spacemaker jvm1540dmww over-the-range microwave oven with recirculating vent in white,Major Appliances,4,0,0,N,Microwave,Good unit<br />Easy to install as I. Was replacing old unit<br />Color was as expected it to be when opened,2/8/2014
US,2247129,R383AGH8CJZHPI,B000UW1WW8,242727854,profile 2.2 cu. ft. countertop microwave w/child lockout and extra large,Major Appliances,2,3,5,N,Damaged,The door has a huge dent in it. Makes me suspicious of how &#34;new&#34; the product is or if it is a factory second or something  returned by another purchaser.,2/8/2014
US,52956739,R36NXL60OBCP1H,B005GSZB7I,827502283,"whirlpool stainless look countertop microwave, 0.5 cu. feet, wmc20005yd",Major Appliances,5,2,2,N,Excellent for small space,This small microwave does everything you need even without lots of bells and whistles.  It fits a corner if necessary and does as good a job as a larger microwave.  It's easy to clean.  I'm so pleased with my decision.,2/5/2014
US,6383494,R3JM24X0EN9YDC,B005GSZB9Q,771401205,"whirlpool wmc20005yw  countertop microwave, 0.5 cu. ft., white",Major Appliances,4,2,2,N,nice little microwave,Purchased this microwave for my husband's semi truck.  It would not run on the large inverter installed in the truck.  Fought with it for several days until I decided it would work great here at home!!  I love that it takes up so little room on my counter.  It's perfect for the one or two person household!!,1/29/2014
US,19092946,R2JEJAMVBRMB16,B005GSZB7I,827502283,"whirlpool stainless look countertop microwave, 0.5 cu. feet, wmc20005yd",Major Appliances,4,1,1,N,Compact and Efficient,Love this new Microwave; fits perfectly on my small counter and is very efficient for what I need; heating a cup or my heat pad... The only negative I have is that the plastic cover on the bottom front panel is starting to deteriorate already and I've only had it a couple of months... Otherwise love it!,1/28/2014
US,48677766,R1BWH3ZFGPJWTB,B00012ORSS,305608994,sharp 950-watt 1-2/5-cubic-foot over-the-range microwaves,Major Appliances,5,1,1,N,Looks great!,"This microwave is simple to use, and it works great.  At first I was a little apprehensive about the matt finish on it but once we got it installed, it looks great.  I love it!  My husband and I installed it...we only needed a basic drill, it took a couple of hours but we got it done.",1/23/2014
US,39591584,RQMJZE05H42DY,B005GSZB7I,827502283,"whirlpool stainless look countertop microwave, 0.5 cu. feet, wmc20005yd",Major Appliances,5,2,2,N,Love this microwave!,Love this microwave! It heats food & drink up fast. I LOVE LOVE LOVE the compact size! Counter top clutter is one of my pet peeves~so this definitely opens up some counter space. It's so cute too!,1/23/2014
US,17736240,R2EZWEW7PXCVTU,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,Major Appliances,5,0,1,N,Touch up,Just needed for a touch up<br />But works great!  Will keep<br />On hand if see another chip<br />To be fixed,1/21/2014
US,37295145,R7JYVC5V7H01R,B005GSZB9Q,771401205,"whirlpool wmc20005yw  countertop microwave, 0.5 cu. ft., white",Major Appliances,4,5,5,N,Just what I wanted,"This microwave isn't perfect but it's perfect for me. Some folks would think it's a little loud, both while running and the beeper. It takes a little longer to heat than larger units but that's to be expected. Those are minor issues for me. It's just the right size and fits nicely in the dead space of a corner. Has freed up counter top space. It heats frozen food just fine and that's all I use it for. If I were asked what needs improving, I'd like to be able to key in the heating time rather than push the button up and down. And backlighting for the buttons. Overall, it fits my needs.",1/21/2014
US,37446946,R2DUKAK9VR1KHF,B0073YCGPI,731025324,whirlpool wmh31017aw microwave,Major Appliances,5,4,5,N,Very happy,"My unit arrived quickly and in good order.  Took just a little time for my wife and I to mount this on the wall; the instructions were adequate for setting up the mounts etc.<br /><br />Been working perfectly, can't think of anything to complain about except there was another reviewer who commented on a design flaw of there being no proper cover to the exhaust vent on top; small items could fall into this area.  I would agree with them, though in my case there's nothing above that would fall into it.",1/19/2014
US,15941495,R3OW21UERO3YBZ,B005GSZB7I,827502283,"whirlpool stainless look countertop microwave, 0.5 cu. feet, wmc20005yd",Major Appliances,5,4,4,N,Fantastic space saver I was looking for!!!,"Oh my gosh!!! This is fantastic!! It saved sooooo much counter space. We have a family of 3 and it suits us perfectly. I had one of the big stainless microwaves, just took up so much counter space.<br />Only down side is you cannot type in a specific time for something to heat. You press the start button and it's automatic 30 seconds (press twice, 60...and so on) now that it's been a few weeks, I don't really miss the number bad. I'd rather save the space!!",1/19/2014
US,22367891,RZ9MBA5BZUHVY,B005GSZB9Q,771401205,"whirlpool wmc20005yw  countertop microwave, 0.5 cu. ft., white",Major Appliances,5,7,8,N,OMG! This thing is a knockout!!,"We've had the big 'ol &#34;over-the-range massive GE microwave that was powerful enough to cook a buffalo and was big enough to fit the beast inside but, when we redesigned our kitchen and put in a new pro-style stove and an elegant curved glass vent over it, that oversized radar box had to go! But what to get to replace it? Looked at all the allegedly compact countertop units and rejected every one of them -- &#34;compact&#34; they were not!<br /><br />And then we found this Whirlpool TV set, er, I mean microwave! Whomever designed this deserves a Nobel Prize for peace, physics and common sense!! It looks just like a cute little old school TV set. Imagine that! A cute microwave oven! But what's even better is how this thing disappears right into the corner of our new countertop. Somehow they figured out how to use the corner to their design advantage and here's the best: you can place a full-size 11&#34; dinner plate inside! How'd they do that??!!<br /><br />Negatives? Nothing terrible. Yes, it's only 750 watts vs the 1200 of our former &#34;beast-master&#34; machine but, as another reviewer said, just 'cause it fits a turkey and has the power to cook it doesn't mean ya should!! We use our microwave for vegetables, eggs, liquids, popcorn -- all of which the new cute Whirlpool TV/microwave thingee will do just fine. Takes an extra 15-30 seconds because of the lower power. That just gives me a little extra time to stare at this awesome box and marvel at how truly cool it is.<br /><br />And speaking of boxes, this is serious out-of-the-box thinking about appliances and how they fit into our lifestyles. Major kudos to Whirlpool for taking the initiative to see things a little different. Steve Jobs would have loved this microwave -- form and style perfectly matched with function. It's time for you other lazy manufacturers to up your game.<br /><br />Bottom line? Outstanding microwave!",1/19/2014
US,23595452,R2XFK5PNK6M6SS,B00DUZ8LBW,930071734,ge microwave oven magnetron and diode kit om75p (10) part # wb27x10017,Major Appliances,5,1,2,N,Did the trick!,Made my 2005 Manufactured GE Spacemaker XL1800 work like new (man! there are a lot of different shells for the XL1800 depending on the year it was made!)! There was a small round diode-like item attached with 2-screws to the side of the original unit and not on the replacement. Simply moving this to the same location on the replacement and connecting things back up did the trick! I also replaced the small included diode that connects to the capacitor...why not? It was there.<br /><br />The whole deal took 2 1/2 hours start to finish - including remounting the unit above the range and going over to a neighbor (thanks neighbor!) to get help removing and remounting the microwave. Lots of videos on the web to help you along the way. Be patient and keep track of your screws!,1/16/2014
US,47902616,R4HWP8PKM1MN4,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,Major Appliances,5,2,2,N,great product,This is a great product  Fixed my microwave like it was brand new  I would highly recommend it to anyone who has some paint chipping off the sides or top of their microwave,1/15/2014
US,43246996,R353IUZDJCLC7A,B0019C87BC,486381187,lg  over the range microwaves,Major Appliances,1,0,1,N,received dented unit,"I know I purchased a refurbished unit, but a noticeable dent on the face of it is unacceptable.  I'm returning this unit.",1/15/2014
US,45049226,R17NTD4IO6F622,B00EU7AMX4,991090482,ge pvm9179sfss profile 1.7 cu. ft. stainless steel over-the-range microwave - convection,Major Appliances,5,19,21,N,Love it,"This is a great microwave combination convection oven, the knob dial is actually very nice and initially was hesitant about getting it because of that, but now my wife and I truly love it",1/14/2014
US,10287626,R2LJRIVX8BEZ95,B0055UBB4O,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,4,2,4,N,super in a small size,all the feturers of the big microwaves in a compact size<br />the handle makes it easy to open without spilling food,1/14/2014
US,18259562,R3CM5ODB9W18L7,B0052G51AQ,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,3,8,10,N,Good and bad,"The price can't be beat, and it has only the features I wanted.  However, it's noisy, and the door is difficult to open.  I practically have to punch the toggle or hold the unit with my left hand, while I push on the switch with my right.  I'm hoping this gets easier over time.",1/13/2014
US,28026866,RUBOK7O88DIKI,B005GSZB9Q,771401205,"whirlpool wmc20005yw  countertop microwave, 0.5 cu. ft., white",Major Appliances,5,3,3,N,Best small microwave!,"We needed a small microwave when we moved into a small condo with very little counter space. Most of the reviews said this was the perfect solution and it is. It takes up very little room, plus it fits easily into a corner. It has a rotating glass tray that holds a standard size dinner plate. It's tall enough to fit a 16 ounce mug with room to spare, but it is shorter than many standard microwaves. It has digital controls that are very simple but work just fine. We're older and actually really appreciate that simplicity. Some things take longer to cook but not by much.<br />If you want all the bells and whistles and to be able to zap things quickly, this is not the microwave for you. On the other hand, if you need a smaller microwave that is easy to use and very sturdy I definitely recommend this one. We love it!",1/12/2014
US,35312398,RPLQHZIQ2L9XY,B001QFYDSI,295520151,sharp microwave drawer oven,Major Appliances,1,2,2,N,Stopped working after 1 week,"After using the microwave for 1 week, it stopped working.  I just sent it back and waiting for a replacement.  I will give sharp 1 more chance.",1/11/2014
US,16927960,R2EMLEIZCHRFFG,B000W3JHHM,943347999,pem31smss ge profile spacemaker countertop microwave oven stainless steel,Major Appliances,5,0,0,N,perfect fit,"We needed a microwave that was not very deep and a bit wider to fit in our cabinet. We struggled to find the right dimensions for our built in cabinet cubby. This one is a perfect fit. I was concerned it would not be powerful enough since the watts are lower than many others, so far it has worked great for our needs. Plus it looks great in the space.",1/9/2014
US,52135273,R3GVR7JL38HGCD,B005GSZB3M,109226352,whirlpool wmc20005yb 0.5 cu. ft. black countertop microwave,Major Appliances,4,2,2,N,As others have said...,"We don't use a microwave all that much and didn't want to invest counter space in one.<br /><br />With a teenager who is now heating things up for himself, it made sense to get one and this small-footprint model seemed to be a good fit.  It handles our largest dinner plate and seems to heat things well.  It is s little taller than it looks in the picture, but it fits our family's needs quite well.",1/9/2014
US,10790128,R3ALI4LCVYF0P1,B005GSZB9Q,771401205,"whirlpool wmc20005yw  countertop microwave, 0.5 cu. ft., white",Major Appliances,5,1,1,N,Great Product,We needed to create a little more space on the kitchen counter and this unit was perfect.  Nice looking machine and tucks into a corner.  Would recommend to others.,1/8/2014
US,11167131,R3VJN75VZKZ598,B001QFYDSI,295520151,sharp microwave drawer oven,Major Appliances,1,8,8,N,Dead in about a month,I bought this microwave in October for a kitchen we are having remodeled.  Got it installed about 3 weeks ago and was microwaving some bacon last night and smelled a funny electrical burning smell.  It is apparently fried (which is what I'll be doing with my bacon until this POS is either fixed or replaced.  The top of the unit was extremely hot and it is just totally dead and unresponsive.  Not even a light.<br /><br />I saw all of the bad reviews but there aren't many drawer microwave options and even brands like Wolf and Thermadore are still produced by Sharp.  Very disappointing.  We'll see how the service from Sharp goes...,1/8/2014
US,18928235,R227NI3KQIOQEK,B003K5FPRU,392967251,"frigidaire ffmv164l 1.6 cubic foot over-the-range microwave with fits-more capacity, 1,550 watts and,",Major Appliances,3,1,2,N,A little big..easy to use.,"Bigger than previous Microwave - larger form factor, had to do some work to retro fit and replace previous Microwave.<br />Easy to use, works well, heats food evenly.",1/8/2014
US,2210952,R1Y4S6T63WNKNI,B005GSZB3M,109226352,whirlpool wmc20005yb 0.5 cu. ft. black countertop microwave,Major Appliances,5,2,2,N,Nice Microwave w/glass turntable,"Chosen for it's size, this microwave is pretty perfect for us. We use it for simple warm ups and reheating. It works great.<br /><br />It is surprisingly very heavy. Arrived very well packaged.<br /><br />I love how it sits back in the corner of the counter with the curved back.",1/8/2014
US,41724295,R2BDGE7CPY0IBD,B0055UBB4O,423421857,danby 0.7 cu.ft. countertop microwave,Major Appliances,4,121,133,N,fits the space,"We needed this size and the Danby works.  The controls are a little quirky, you have to put a &#34;0&#34; in front of the timer to set minutes but not all the time...  took some getting used to.  The only real design flaw is that, unlike most microwaves where you push a button and the door pops open, you have to pull the handle on this one.  And the machine is so small and light that you need two hand to open the door or the whole thing moves around and doesn't open.  This can be a pain.  But if you need this size, the cooking is fine.",1/6/2014
US,19553554,R1Z3MSC8KV6GK2,B0073YCGK8,542519500,"whirlpool wmh31017fs 1.7 cu. ft. over-the-range, combination microwave oven, stainless steel, 1000 watt",Major Appliances,1,7,9,N,Damaged Unit,"I would not recommend buying an appliance such as a microwave through Amazon.  Upon receipt of this item I had no idea that it had concealed damage.  Two days after receipt I elected to install the unit.  I noticed that the bottom corner of the door had a nice dent, but was something that I could live with, rather then deal with the agony of a return.  After installing the unit the door would not stay closed.  After looking the door over, I noticed that the clips where broken that hold it closed.  Totally frustrated at this point.  I have received a return mailing label and MRA number, but this will cost me $50 to ship back.  The unit was not shipped in no box, just corner molding, foam end caps, and shrink wrap &#34;No Original Packaging&#34;.  When it was all said and done, I bought the identical microwave under the Kenmore label from Sears for $100 less.  Multiple emails to Amazon on the return freight with no response.  This was a headache that I really didn't need.  I have purchased numerous items from Amazon in the past with no problems. This is a product category that would be best served by a professional retailer.",1/4/2014
US,40589728,R9SQ2EU5HI8PD,B008F07MPS,168181302,whirlpool wmc30516as 1.6 cu. ft. stainless steel countertop microwave,Major Appliances,4,1,3,N,Whirlpool Microwave,"This microwave will fulfill my needs at this time.  I am well pleased with the wattage of this microwave, this microwave replaced one with much less wattage.",1/4/2014
US,45327646,R17H2H5K17JF45,B007XZ8FNO,565072108,lg over-the-range microwave oven with 300 cfm venting system,Major Appliances,4,5,7,N,HAPPY,Verry good appliance don't have any of the issues i saw posted before i bought it only one thing should warn buyers it is a green appliance so no in microwave light sorry but other than that works like a charm.,1/3/2014
US,14801190,R29ISUBYCJS9CZ,B005GSZB3M,109226352,whirlpool wmc20005yb 0.5 cu. ft. black countertop microwave,Major Appliances,4,1,1,N,"Hello, counter space!!!","Okay, it's not the most powerful thing ever, and there are a few things I would change about the design, but this little thing handles all my microwave needs and has freed up a significant amount of precious counter space in my very cramped kitchen.",1/3/2014
US,24483554,R3F50TVGCAJDH3,B001QFYDSI,295520151,sharp microwave drawer oven,Major Appliances,5,0,0,N,Sharp Microwave Drawer Oven - Stainless Steel,This is an excellent Microwave and very big.  I am so very pleased with this product.  I think it is the favorite of my Grand kids in the kitchen!,1/1/2014
US,16907059,R11LSQHP3G1XGT,B00012ORSS,305608994,sharp 950-watt 1-2/5-cubic-foot over-the-range microwaves,Major Appliances,5,0,0,N,Sharp R-1405 Microwave,"We picked this microwave primarily for its dimensions (we needed one with a short height). We are very pleased with this model since it is easy to use, works well and is very quiet. It's not loaded with features but has been a pleasure use over the last few months that we've owned it.",1/1/2014
US,31987135,R1T5C3IEMUIP4Q,B0043GDSR4,166483932,ge csa1201rss cafe advantium 1.7 cu. ft. stainless steel over-the-range microwave - convection,Major Appliances,4,1,2,N,nice microwave,"the microwave has work very nice, a bit pricy thou but in the long run it will have been a good inventment as my wife loves to coooook.",12/28/2013
US,16790391,R2SJ3QQ4EUXER0,B00EU7AMX4,991090482,ge pvm9179sfss profile 1.7 cu. ft. stainless steel over-the-range microwave - convection,Major Appliances,4,9,13,N,Love it,I had to  order 3 of these because the first two arrived damaged. After the third one was installed it looks great and works great. I got it just before Thanksgiving so I used it as an oven so I then had two ovens which came in very handy.,12/28/2013
US,40124327,R3BHJIM18LRQ28,B005GSZB3M,109226352,whirlpool wmc20005yb 0.5 cu. ft. black countertop microwave,Major Appliances,5,2,3,N,perfect size,after reading either terrible or &#34;hit and miss&#34; reviews of other small footprint microwaves with &#34;handle doors&#34; rather than &#34;push button&#34; I came across this from Whirlpool..It had GREAT reviews so I tried it for our new granite countertop (didn't want to use up much space)... it is PERFECT!!,12/27/2013
US,52059663,R3SD1YJSB1ZME0,B000A7B4D0,690479711,"sharp r-520ks 2-cubic-foot 1200-watt microwave oven, stainless steel",Major Appliances,4,0,0,N,Microzilla II,This replaces an old Sharp Carousel we use as a second microwave and lasted 14 years. My daughter called it microzilla because you had to shorten cooking times somewhat because it had so much power. This one carries on the tradition.,12/26/2013
US,14264360,R1HWLALX1RAPXX,B00012ORSS,305608994,sharp 950-watt 1-2/5-cubic-foot over-the-range microwaves,Major Appliances,5,1,2,N,Purchased for dimensions,The unit was purchased to replace an old whirlpool unit that had performed flawlessly for 20 years. Although none of the holes lined up the Sharp unit fit perfectly into the space above our cooktop. So far the unit has performed as advertised.,12/26/2013
US,32468524,R2TNOFR798YBO6,B004YKDYVE,809249591,"haier hmv1630dbbb 30-inch over-the-range 1000 watt microwave, black",Major Appliances,3,1,1,N,Good enough,"It works.  It does seem a bit cheaply made, but you aren't paying top dollar so you should expect that.  The door isn't real solid feeling, so far no problems though.  We mounted this over stove and the fan had low and high and now only has high.  Not sure what happened but it still works.  Be aware that if this microwave gets too hot (sitting over a self clean oven or cooking at high temps) the fan will kick on and won't shut off.  Fine, but we didn't know that at first and thought it was broken.  It's just trying to cool itself off!  Love the 30 second feature.  So many things just need short time to warm up or soften and so just pop it in, press the 30 sec and it goes.  Easy, fast.  Use that all the time.",12/26/2013
US,11724114,R344YZEO4DYWBD,B004YKDYVE,809249591,"haier hmv1630dbbb 30-inch over-the-range 1000 watt microwave, black",Major Appliances,5,2,2,N,Still Functioning & Looking Great,"I bought this microwave about two years ago, and it still looks and functions great!  Have not had a single issue. :)",12/26/2013
US,10452174,R1468UMXSVLK1U,B00012ORT2,305608994,sharp 950-watt 1-2/5-cubic-foot over-the-range microwaves,Major Appliances,3,1,1,N,a bit clunky sounding,"when shutting, yet works well and seems to be a good value for the price. I guess I just miss the more sleek, less noisy one that broke after 9 years :-)",12/24/2013
US,20820778,R2CSPP5VTVMCCL,B005GSZB9Q,771401205,"whirlpool wmc20005yw  countertop microwave, 0.5 cu. ft., white",Major Appliances,4,1,1,N,"Small and cute, does the job","This microwave is very cute (there's no other word to describe it!), and as promised is good for small spaces. It does seem to require more cook time than most microwaves I am used to, and sometimes it is a pain to have to keep holding the + sign to increase time, as opposed to just typing in the number. So far I have had no issues, and the unit is not very noisy at all which is nice.",12/23/2013
US,48723351,R7Z00AG9LGKYQ,B0058CLNC4,215953885,"samsung smh1816 1.8 cu. ft. over the range microwave with sensor cooking,",Major Appliances,1,3,3,N,"Missing parts, cannot install until Samsung rectifies","One of the pieces that ensures the screws from the top of the cabinet holds the microwave in place was missing, so we cannot install it until Samsung rectifies the matter.  Seems crazy to send it back though since it's just missing a 50 cent bolt that can't be replaced at the hardware store.....",12/21/2013
US,51675938,R1KSXYHP695BW8,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,Major Appliances,5,0,1,N,microwave paint,This is stuff. It really worked very well. It save me a great deal of money having to replace a microwave that still works very well. I highly recommend this product.,12/20/2013
US,52527364,R2I4OWK8Z0V3HM,B0058CLNC4,215953885,"samsung smh1816 1.8 cu. ft. over the range microwave with sensor cooking,",Major Appliances,2,1,1,N,Need to upgrade the shipping method,"I received and installed the microwave. So far, I am pleased with it.<br /><br />It was damaged in shipping (a dent on the top back edge. This does not affect the installation or operation. I noted that a number of other reviewers had damage in shipping. This needs to be fixed. Better packaging and selection of carrier might help.<br /><br />The hardware (toggle bolts) were cheap and just fell apart when I used them. i had to use other hardware to install the unit.<br /><br />The template is a bit off. I had to redrill the holes for the top cabinet to get it to fit. I measured the holes on the unit and found the template was off about 3/4 of an inch.",12/18/2013
US,46716853,R363HPUGTG8OEH,B005GSZB7I,827502283,"whirlpool stainless look countertop microwave, 0.5 cu. feet, wmc20005yd",Major Appliances,5,8,8,N,Perfect microwave!,"As all the other reviews have said, the footprint of this microwave is fantastic. I can't believe other companies have not copied the shape of this microwave. I now have so much more room on my counter.<br />The only quirk that takes a little getting used to is not having number keys to punch in the time. The start button adds thirty seconds every time it's hit or you can add the + key to get a more accurate time. I always use my microwave for quick reheating so it's not a big deal to me. Worth getting used to for the extra space gained. Plus, it microwaves as quickly as its replacement even though the wattage is less.",12/18/2013
US,16188243,R1ZFQULWJM466U,B00009V3WT,459626087,sharp 1.1-cubic-foot 850-watt over-the-range convection microwaves,Major Appliances,5,1,1,N,Excellent product,"I researched many microwaves for our needs, and this is the perfect unit. It is my second one, as the first I had special ordered to be delivered to a big box store, it arrived damaged. This one arrived fine, well packaged for the trip. It cooks evenly in the convection mode and as a microwave it is fabulous. It arrived when promised. I would definitely buy from this seller again.",12/17/2013
US,48530325,R1JHGV3K9OJZBJ,B000W3JHHM,943347999,pem31smss ge profile spacemaker countertop microwave oven stainless steel,Major Appliances,4,0,1,N,New Spacemaker - Good,Had one about 20 yrs. that was losing power.  New one has added features that are helpful - esp. sensor cooking.<br />Price is up there esp. for stainless steel.,12/14/2013
US,2545830,R3D3W2L06AAT10,B005GSZB3M,109226352,whirlpool wmc20005yb 0.5 cu. ft. black countertop microwave,Major Appliances,5,1,2,N,best microwave,yeayy I love this microwave it takes such a small space in my tiny kitchen but it is huge inside !! it has popcorn button as well !!,12/13/2013
US,32032155,R2XH5X115FOGN9,B0058CLNBU,544821753,samsung smh1816s 1.8 cu. ft. stainless steel over-the-range microwave,Major Appliances,1,2,4,N,Two of these blew up - I mean sparks then death.,This is the SECOND one of these that has blown up on me in 8 months. I don't recommend it at all.,12/12/2013
US,48002045,R3CRLSYDVY3QGF,B001QFYDSI,295520151,sharp microwave drawer oven,Major Appliances,5,0,0,N,Great microwave,"during the kitchen remodel we decided to install a commercial type exhaust fan and eliminated the typical microwave location about the stove.  This thing is cool, push a button and the drawer opens, drop in your food, push another button and the drawer closes.",12/9/2013
US,28113503,R2ZJTZMMWXXBBL,B001QFYDSI,295520151,sharp microwave drawer oven,Major Appliances,5,0,0,N,"Great purchase, done well!","Purchase was a good one.  Love the design of the microwave, and so far it meets all my needs.  Being short, the drawer is much more comfortable for me.  The process of ordering and receiving from Amazon was simple, efficient and has been one of the best purchases I've made in the whole kitchen reno project. Thanks Amazon.",12/7/2013
US,13690535,RUZ6RA77QFFFJ,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,Major Appliances,5,1,1,N,Did what it was supposed to do,Did the job. Great coverage. Made the inside of the microwave look almost brand new. Very satisfied.  Would purchase again,12/5/2013
US,14281959,R1OPVHTOGUMD2D,B000W3JHHM,943347999,pem31smss ge profile spacemaker countertop microwave oven stainless steel,Major Appliances,5,0,0,N,Holding Up So Far,"So far, so good.  I have no complaints, but it's only been in use for about 6 months.  If I start noticing the same wear and tear (i.e. peeling paint on the interior), I'll post an update.  We use this appliance several times a day, everyday.",12/4/2013
US,21732657,R2XW44NFWK28VD,B005GSZB7I,827502283,"whirlpool stainless look countertop microwave, 0.5 cu. feet, wmc20005yd",Major Appliances,2,1,4,N,Goodbye Whirlpool,"The beep is too loud, and the door rattles. Fixed the door rattle by lifting up the back with a folded 3 by 5 card. Good microwave oven for the near deaf. And the digital display is too bright in my studio apartment; I wanted a microwave oven, not a nightlight.",12/1/2013
US,20401639,R1Y12GBXTIGN02,B0058CLNBU,544821753,samsung smh1816s 1.8 cu. ft. stainless steel over-the-range microwave,Major Appliances,1,2,2,N,"BAD, BAD, BAD!","After the smoke has cleared from the house, discovered microwave burnt out.  Thank God for Home Warranty!  Don't buy! YUCK!  Can't believe the reviews- all universally the same, except mine lasted just under a year!  It's a crying shame a product fails so soon!",11/30/2013
US,12255899,R9LMGPYGVQNVO,B005GSZB3M,109226352,whirlpool wmc20005yb 0.5 cu. ft. black countertop microwave,Major Appliances,4,2,2,N,Door does not always close properly,"Microwave works great and it is more powerful than we expected.  Keep in mind that we do not cook in it... we only use it to heat up drinks and some leftovers.  We like how easy it is to set time with just the 30 second button or the + button that adds 5 seconds at a time.  The only complain we have is that the door sometimes does not shut.  We need to push it up a little to get it to close.  Other than that, it was a great purchase for us",11/29/2013
US,17758900,R30KUFKP69IP4S,B00DUZ8LBW,930071734,ge microwave oven magnetron and diode kit om75p (10) part # wb27x10017,Major Appliances,5,1,1,N,"Great price, well packaged.","This Kenmore microwave eats microwave tubes like 1 every year. Since tubes are now made in far east, instead of by Raytheon, quality as dropped, I now expect to replace tube yearly and budget for it. It was nice to find a tube with diode (which has never failed) for such a great price.",11/26/2013
US,41869585,RTB4XKNR64IPN,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,Major Appliances,5,2,2,N,Great purchase,This saved us from needing to buy a new microwave/ oven combo. Easy to use.  We used it to fix our microwave about 2 months ago and it's held up.,11/25/2013
US,23437175,R3GS3W6EZFWPHG,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,Major Appliances,5,2,2,N,Great microwave paint.,Very high quality product. This paint spayed right on with minimal dust and adhered right to the microwave for a smooth finish.,11/25/2013
US,12685499,R17LBHG5TQINZ4,B005JA0AII,155528792,ge cvm1790ssss cafe 1.7 cu. ft. stainless steel over-the-range microwave - convection,Major Appliances,2,9,9,N,2 defects in less than a month.  Too hot to touch when cooking on stovetop,"Display didn't light up so unit wasn't usable when it first arrived. GE service was pleasant and resolved after 2nd visit.  A few days later, the light under the microwave stopped working.  2 issues in less than a month doesn't bode well..  Also you can only heat in 15 sec increments when using the time dial.  But the good news...options for preconfigured settings for various items and their cooking times (potato, veg, etc...)  are fairly substantial and works efficiently.  HOWEVER.... I wouldn't recommend installing the microwave above your stove. Since the microwave is faced in stainless steel, the door handle and face of microwave gets extremely hot to the touch while cooking on the stovetop.  Speaking of the stove, I had much better luck with GEs Café Dual Range Gas stove.  Bought at the same time. No issues. Works great. Highly recommend stove without any hesitation. Absolutely love it!!!!! Wish I felt the same about the microwave.",11/24/2013
