Sea Level,0.5,nan,1,3,1.1,1.3000000000000003
Wardell Gray,0.4444444444444444,-1.0,6,2,1.6000000000000005,1.2000000000000002
Suzy Bogguss,0.49523809523809526,-1.0000000000000004,5,9,1.5000000000000004,1.9000000000000008
Loudon Wainwright III,0.5263157894736842,-1.0,9,9,1.9000000000000008,1.9000000000000008
The dB's,0.4747983870967742,-0.9999999999999999,11,20,2.100000000000001,3.0000000000000018
Toad the Wet Sprocket,0.52046783625731,-0.9999999999999999,10,8,2.000000000000001,1.8000000000000007
Yanni,0.48717948717948717,-0.9999999999999997,4,8,1.4000000000000004,1.8000000000000007
K.T. Oslin,0.4444444444444444,-1.0,2,6,1.2000000000000002,1.6000000000000005
Shenandoah,0.5272727272727272,-1.0000000000000004,6,4,1.6000000000000005,1.4000000000000004
Clay Walker,0.5,-1.0,6,10,1.6000000000000005,2.000000000000001
Bobby Hackett,0.25,nan,3,0,1.3000000000000003,1
Cake,0.49567099567099565,-1.0,8,13,1.8000000000000007,2.300000000000001
Crimson Glory,0.6666666666666666,nan,1,1,1.1,1.1
Djavan,0.38095238095238093,nan,1,5,1.1,1.5000000000000004
Aterciopelados,0.48717948717948717,-0.9999999999999997,4,8,1.4000000000000004,1.8000000000000007
Mark Lanegan,0.49567099567099565,-1.0,8,13,1.8000000000000007,2.300000000000001
ChantÃ© Moore,0.38095238095238093,nan,1,5,1.1,1.5000000000000004
Candlemass,0.5444444444444444,-0.9999999999999997,4,5,1.4000000000000004,1.5000000000000004
Yngwie Malmsteen,0.48095238095238096,-0.9999999999999998,7,13,1.7000000000000006,2.300000000000001
Al Bowlly,0.3333333333333333,nan,2,0,1.2000000000000002,1
Bruce Hornsby,0.45566502463054187,-1.0000000000000004,9,19,1.9000000000000008,2.9000000000000017
Sugar Minott,0.44761904761904764,-0.9999999999999999,4,10,1.4000000000000004,2.000000000000001
Berlin,0.5272727272727272,-1.0000000000000004,4,6,1.4000000000000004,1.6000000000000005
Missing Persons,0.5378787878787878,-1.0,5,6,1.5000000000000004,1.6000000000000005
Alicia Keys,0.35960591133004927,-1.0000000000000002,6,22,1.6000000000000005,3.200000000000002
Crystal Lewis,0.6666666666666666,nan,1,1,1.1,1.1
Cherrelle,0.5238095238095238,-1.0000000000000002,2,4,1.2000000000000002,1.4000000000000004
Rick Derringer,0.3333333333333333,nan,2,0,1.2000000000000002,1
Ram Jam,0.5,nan,1,0,1.1,1
Faron Young,0.47644927536231885,-0.9999999999999999,15,8,2.5000000000000013,1.8000000000000007
David Houston,0.5833333333333334,nan,1,2,1.1,1.2000000000000002
Johnny Osbourne,0.5,nan,1,0,1.1,1
Mario Lanza,0.16666666666666666,nan,5,0,1.5000000000000004,1
ToÃ±o Rosario,0.5,nan,1,0,1.1,1
Jon Secada,0.4444444444444444,-1.0,6,2,1.6000000000000005,1.2000000000000002
JosÃ© Feliciano,0.5216450216450217,-0.9999999999999999,10,11,2.000000000000001,2.100000000000001
Miami Sound Machine,0.6,-1.0,2,2,1.2000000000000002,1.2000000000000002
Marc Anthony,0.3566666666666667,-1.0000000000000002,5,19,1.5000000000000004,2.9000000000000017
Grupo ManÃ­a,0.5,nan,1,0,1.1,1
Hootie & the Blowfish,0.32671957671957674,-1.0000000000000002,5,22,1.5000000000000004,3.200000000000002
Gin Blossoms,0.34558823529411764,-1.0,3,13,1.3000000000000003,2.300000000000001
Sam Phillips,0.411231884057971,-0.9999999999999993,6,17,1.6000000000000005,2.7000000000000015
The Gap Band,0.4632352941176471,-1.0,5,11,1.5000000000000004,2.100000000000001
Stealers Wheel,0.6666666666666666,nan,1,1,1.1,1.1
Ace,0.5535714285714286,-0.9999999999999997,3,4,1.3000000000000003,1.4000000000000004
Ben Lee,0.5047619047619047,-1.0,8,12,1.8000000000000007,2.200000000000001
Nils Lofgren,0.5,-1.0,6,10,1.6000000000000005,2.000000000000001
June Tabor,0.3333333333333333,-1.000000000000001,2,10,1.2000000000000002,2.000000000000001
Annie Ross,0.5272727272727272,-1.0000000000000004,4,6,1.4000000000000004,1.6000000000000005
Robin Guthrie,0.5444444444444444,-0.9999999999999997,4,5,1.4000000000000004,1.5000000000000004
Melanie,0.5190476190476191,-1.0,9,11,1.9000000000000008,2.100000000000001
Jimmy Dawkins,0.43333333333333335,nan,1,4,1.1,1.4000000000000004
Abbey Lincoln,0.5291666666666667,-0.9999999999999998,7,8,1.7000000000000006,1.8000000000000007
BoySetsFire,0.5833333333333334,nan,1,2,1.1,1.2000000000000002
Rites of Spring,0.3398268398268398,-1.0000000000000002,17,4,2.7000000000000015,1.4000000000000004
Strung Out,0.5236842105263158,-0.9999999999999998,9,10,1.9000000000000008,2.000000000000001
Jets to Brazil,0.5256410256410257,-1.0000000000000002,5,7,1.5000000000000004,1.7000000000000006
Annette Peacock,0.5277777777777778,-1.0,3,5,1.3000000000000003,1.5000000000000004
Marian McPartland,0.4444444444444444,-1.0,6,2,1.6000000000000005,1.2000000000000002
Bill Justis,0.3333333333333333,nan,2,0,1.2000000000000002,1
Shaggy,0.18,-1.0000000000000013,2,23,1.2000000000000002,3.300000000000002
Mad Cobra,0.49523809523809526,-1.0000000000000004,5,9,1.5000000000000004,1.9000000000000008
Jackie DeShannon,0.5236842105263158,-0.9999999999999998,10,9,2.000000000000001,1.9000000000000008
Interpol,0.15747126436781608,-1.0000000000000009,2,27,1.2000000000000002,3.7000000000000024
Ned's Atomic Dustbin,0.5291666666666667,-0.9999999999999998,8,7,1.8000000000000007,1.7000000000000006
The Monochrome Set,0.5238095238095238,-1.0,6,8,1.6000000000000005,1.8000000000000007
Neutral Milk Hotel,0.5022988505747127,-1.0,12,17,2.200000000000001,2.7000000000000015
Charlie Palmieri,0.5,nan,1,0,1.1,1
Mon Rivera,0.3333333333333333,nan,2,0,1.2000000000000002,1
Beny MorÃ©,0.19047619047619047,nan,13,1,2.300000000000001,1.1
Jesse Winchester,0.5238095238095238,-1.0000000000000002,4,2,1.4000000000000004,1.2000000000000002
The Heartbeats,0.5,nan,1,3,1.1,1.3000000000000003
World Party,0.3300653594771242,-0.9999999999999998,3,14,1.3000000000000003,2.4000000000000012
Jim Morrison,0.5238095238095238,-1.0000000000000002,4,2,1.4000000000000004,1.2000000000000002
Bono,0.3333333333333333,nan,2,0,1.2000000000000002,1
Franz Waxman,0.14285714285714285,nan,6,0,1.6000000000000005,1
Victor Young,0.5,nan,1,0,1.1,1
Poison the Well,0.3392857142857143,nan,1,6,1.1,1.6000000000000005
Lamb of God,0.23484848484848486,nan,1,10,1.1,2.000000000000001
The Dillinger Escape Plan,0.3131868131868132,-0.9999999999999972,2,11,1.2000000000000002,2.100000000000001
Cornelius,0.3398268398268398,-0.9999999999999999,4,17,1.4000000000000004,2.7000000000000015
MFSB,0.5291666666666667,-0.9999999999999998,8,7,1.8000000000000007,1.7000000000000006
George Russell,0.44761904761904764,-0.9999999999999999,10,4,2.000000000000001,1.4000000000000004
Kittie,0.38095238095238093,nan,1,5,1.1,1.5000000000000004
Life of Agony,0.6666666666666666,nan,1,1,1.1,1.1
Prong,0.38095238095238093,nan,1,5,1.1,1.5000000000000004
D.R.I.,0.43333333333333335,nan,4,1,1.4000000000000004,1.1
Ibrahim Ferrer,0.125,nan,7,0,1.7000000000000006,1
James Burton,0.4477124183006536,-1.0000000000000007,12,5,2.200000000000001,1.5000000000000004
Cachao,0.44696969696969696,-0.9999999999999997,8,3,1.8000000000000007,1.3000000000000003
Gabby Pahinui,0.3333333333333333,nan,2,0,1.2000000000000002,1
MDC,0.5454545454545454,-1.0,5,5,1.5000000000000004,1.5000000000000004
Cap'n Jazz,0.5,nan,1,3,1.1,1.3000000000000003
Anti-Flag,0.31773399014778325,-0.9999999999999994,5,23,1.5000000000000004,3.300000000000002
Jeri Southern,0.4727272727272727,-1.0000000000000002,3,7,1.3000000000000003,1.7000000000000006
Laid Back,0.5,nan,1,0,1.1,1
Frankie Goes to Hollywood,0.512987012987013,-0.9999999999999999,9,12,1.9000000000000008,2.200000000000001
Divine,0.5833333333333334,nan,1,2,1.1,1.2000000000000002
Leon Ware,0.5333333333333333,-1.0,7,7,1.7000000000000006,1.7000000000000006
Nile Rodgers,0.43333333333333335,nan,1,4,1.1,1.4000000000000004
The Style Council,0.2015810276679842,-0.9999999999999968,2,20,1.2000000000000002,3.0000000000000018
Gino Vannelli,0.5333333333333333,-1.0,7,7,1.7000000000000006,1.7000000000000006
The Juliana Theory,0.6666666666666666,nan,1,1,1.1,1.1
Killswitch Engage,0.36578947368421055,-1.0000000000000004,4,15,1.4000000000000004,2.5000000000000013
Yma Sumac,0.48214285714285715,-0.9999999999999992,5,2,1.5000000000000004,1.2000000000000002
Little Jimmy Scott,0.42615384615384616,-0.9999999999999998,18,7,2.8000000000000016,1.7000000000000006
Phil Collins,0.47644927536231885,-0.9999999999999999,8,15,1.8000000000000007,2.5000000000000013
The Pioneers,0.2,nan,4,0,1.4000000000000004,1
The Uniques,0.2,nan,4,0,1.4000000000000004,1
John Foxx,0.5714285714285714,-1.0,3,3,1.3000000000000003,1.3000000000000003
Tom Tom Club,0.5190476190476191,-1.0,9,11,1.9000000000000008,2.100000000000001
Gina X Performance,0.5,nan,1,0,1.1,1
Clan of Xymox,0.5272727272727272,-1.0000000000000004,4,6,1.4000000000000004,1.6000000000000005
Gentle Giant,0.4605263157894737,-1.0000000000000002,6,13,1.6000000000000005,2.300000000000001
Camel,0.44761904761904764,-0.9999999999999999,4,10,1.4000000000000004,2.000000000000001
Tom Verlaine,0.532967032967033,-0.9999999999999996,6,7,1.6000000000000005,1.7000000000000006
The Dave Brubeck Quartet,0.5,nan,1,0,1.1,1
John Coltrane Quartet,0.5833333333333334,nan,1,2,1.1,1.2000000000000002
Miles Davis Quintet,0.5,nan,1,0,1.1,1
Thelonious Monk Quartet,0.5,nan,1,0,1.1,1
Ritchie Valens,0.4817204301075269,-1.0,19,11,2.9000000000000017,2.100000000000001
Peter Criss,0.48214285714285715,-0.9999999999999992,2,5,1.2000000000000002,1.5000000000000004
Bryan Ferry,0.5013227513227513,-0.9999999999999996,11,16,2.100000000000001,2.6000000000000014
Lord Creator,0.25,nan,3,0,1.3000000000000003,1
Eric Donaldson,0.3333333333333333,nan,2,0,1.2000000000000002,1
Hopeton Lewis,0.5,nan,1,0,1.1,1
The Paragons,0.2545454545454545,nan,9,1,1.9000000000000008,1.1
Keb' Mo',0.5256410256410257,-1.0000000000000002,5,7,1.5000000000000004,1.7000000000000006
James McMurtry,0.18,-1.0000000000000013,2,23,1.2000000000000002,3.300000000000002
Michael Ball,0.6666666666666666,nan,1,1,1.1,1.1
Brian Hyland,0.5833333333333334,nan,1,2,1.1,1.2000000000000002
David Cassidy,0.5666666666666667,-0.9999999999999991,2,3,1.2000000000000002,1.3000000000000003
Jon Hassell,0.477124183006536,-1.0000000000000004,5,13,1.5000000000000004,2.300000000000001
Flipper,0.5075757575757576,-0.9999999999999993,7,4,1.7000000000000006,1.4000000000000004
Roger McGuinn,0.52046783625731,-0.9999999999999999,10,8,2.000000000000001,1.8000000000000007
Exile,0.16666666666666666,nan,5,0,1.5000000000000004,1
Sawyer Brown,0.42916666666666664,-1.0000000000000002,4,11,1.4000000000000004,2.100000000000001
Hothouse Flowers,0.44761904761904764,-0.9999999999999999,4,10,1.4000000000000004,2.000000000000001
Blancmange,0.5666666666666667,-0.9999999999999991,2,3,1.2000000000000002,1.3000000000000003
System of a Down,0.39655172413793105,-1.0,7,21,1.7000000000000006,3.100000000000002
RX Bandits,0.6666666666666666,nan,1,1,1.1,1.1
Spoon,0.24153846153846154,-1.0000000000000009,3,22,1.3000000000000003,3.200000000000002
Elvis Costello & the Attractions,0.25,nan,3,0,1.3000000000000003,1
Penguin Cafe Orchestra,0.5535714285714286,-0.9999999999999994,4,3,1.4000000000000004,1.3000000000000003
Andrew Bird,0.4727272727272727,-1.0000000000000002,3,7,1.3000000000000003,1.7000000000000006
Phosphorescent,0.5666666666666667,-0.9999999999999991,3,2,1.3000000000000003,1.2000000000000002
Jim Ford,0.42916666666666664,-1.0000000000000002,4,11,1.4000000000000004,2.100000000000001
Godhead,0.5833333333333334,nan,1,2,1.1,1.2000000000000002
Angelic Upstarts,0.5238095238095238,-1.0,8,6,1.8000000000000007,1.6000000000000005
Buckwheat Zydeco,0.5333333333333333,-1.0,7,7,1.7000000000000006,1.7000000000000006
Sean Paul,0.3131868131868132,-0.9999999999999972,2,11,1.2000000000000002,2.100000000000001
Gary Moore,0.49523809523809526,-1.0000000000000004,5,9,1.5000000000000004,1.9000000000000008
Billy Gibbons,0.5,nan,1,0,1.1,1
Pat Metheny,0.4327485380116959,-1.0000000000000004,5,13,1.5000000000000004,2.300000000000001
Stanley Turrentine,0.532967032967033,-0.9999999999999996,7,6,1.7000000000000006,1.6000000000000005
Bud Shank,0.4444444444444444,-1.0,2,6,1.2000000000000002,1.6000000000000005
Phil Woods,0.5272727272727272,-1.0000000000000004,6,4,1.6000000000000005,1.4000000000000004
Martha Raye,0.3333333333333333,nan,2,0,1.2000000000000002,1
Helen Forrest,0.3333333333333333,-1.000000000000001,10,2,2.000000000000001,1.2000000000000002
Helen O'Connell,0.5,-0.9999999999999998,6,3,1.6000000000000005,1.3000000000000003
Steve Kuhn,0.44696969696969696,-0.9999999999999997,3,8,1.3000000000000003,1.8000000000000007
Suzanne Ciani,0.5833333333333334,nan,2,1,1.2000000000000002,1.1
George Winston,0.5190476190476191,-1.0,9,11,1.9000000000000008,2.100000000000001
Beres Hammond,0.2647058823529412,-1.0,2,14,1.2000000000000002,2.4000000000000012
Dave Grusin,0.5130718954248366,-1.0,10,7,2.000000000000001,1.7000000000000006
Syl Johnson,0.4727272727272727,-1.0000000000000002,3,7,1.3000000000000003,1.7000000000000006
Art Pepper,0.5454545454545454,-1.0,5,5,1.5000000000000004,1.5000000000000004
Chico Hamilton,0.5535714285714286,-0.9999999999999994,4,3,1.4000000000000004,1.3000000000000003
Jack McDuff,0.38095238095238093,nan,5,1,1.5000000000000004,1.1
The Dirty Dozen Brass Band,0.5,-1.0,6,10,1.6000000000000005,2.000000000000001
Maceo Parker,0.5,nan,1,3,1.1,1.3000000000000003
Warne Marsh,0.5833333333333334,nan,1,2,1.1,1.2000000000000002
Joe South,0.6,-1.0,2,2,1.2000000000000002,1.2000000000000002
Fatboy Slim,0.5066666666666667,-0.9999999999999998,10,14,2.000000000000001,2.4000000000000012
Maria Muldaur,0.4605263157894737,-1.0000000000000002,6,13,1.6000000000000005,2.300000000000001
Basia,0.4632352941176471,-1.0,5,11,1.5000000000000004,2.100000000000001
Sodom,0.5238095238095238,-1.0,6,8,1.6000000000000005,1.8000000000000007
Carolyn Hester,0.5555555555555556,-1.0,4,4,1.4000000000000004,1.4000000000000004
Judy Henske,0.5,nan,3,1,1.3000000000000003,1.1
AmÃ¡lia Rodrigues,0.2,nan,4,0,1.4000000000000004,1
Ernest Ranglin,0.5833333333333334,nan,2,1,1.2000000000000002,1.1
Bobby Short,0.5238095238095238,-1.0000000000000002,2,4,1.2000000000000002,1.4000000000000004
B.J. Thomas,0.4444444444444444,-1.0,2,6,1.2000000000000002,1.6000000000000005
Ed Bruce,0.5,nan,1,0,1.1,1
Mac Davis,0.6,-1.0,2,2,1.2000000000000002,1.2000000000000002
Lee Ann Womack,0.41842105263157897,-1.0,5,14,1.5000000000000004,2.4000000000000012
Silvio RodrÃ­guez,0.6,-1.0,2,2,1.2000000000000002,1.2000000000000002
Baaba Maal,0.5272727272727272,-1.0000000000000004,4,6,1.4000000000000004,1.6000000000000005
Willie ColÃ³n,0.5220588235294118,-1.0,7,9,1.7000000000000006,1.9000000000000008
Javier SolÃ­s,0.25,nan,3,0,1.3000000000000003,1
Jorge Negrete,0.5,nan,1,0,1.1,1
JosÃ© Alfredo JimÃ©nez,0.5,nan,1,0,1.1,1
Los Alegres de TerÃ¡n,0.5,nan,1,0,1.1,1
Pedro Infante,0.2,nan,4,0,1.4000000000000004,1
Shirley Horn,0.46703296703296704,-0.9999999999999998,4,9,1.4000000000000004,1.9000000000000008
Duane Allman,0.5075757575757576,-0.9999999999999996,4,7,1.4000000000000004,1.7000000000000006
Southern Culture on the Skids,0.15204678362573099,nan,1,17,1.1,2.7000000000000015
Donna the Buffalo,0.46703296703296704,-0.9999999999999998,4,9,1.4000000000000004,1.9000000000000008
Red Garland,0.5555555555555556,-1.0,4,4,1.4000000000000004,1.4000000000000004
Jon Hendricks,0.4921052631578947,-0.9999999999999997,7,12,1.7000000000000006,2.200000000000001
East 17,0.48717948717948717,-0.9999999999999997,4,8,1.4000000000000004,1.8000000000000007
Elvin Bishop,0.44761904761904764,-0.9999999999999999,4,10,1.4000000000000004,2.000000000000001
Focus,0.5444444444444444,-0.9999999999999997,4,5,1.4000000000000004,1.5000000000000004
Ginger Baker,0.5454545454545454,-1.0,5,5,1.5000000000000004,1.5000000000000004
Arvo PÃ¤rt,0.25,nan,3,0,1.3000000000000003,1
"Huey ""Piano"" Smith",0.5125,-1.0000000000000004,6,9,1.6000000000000005,1.9000000000000008
Earl King,0.4111111111111111,-1.0000000000000013,7,2,1.7000000000000006,1.2000000000000002
The Vaselines,0.48717948717948717,-0.9999999999999997,4,8,1.4000000000000004,1.8000000000000007
Voivod,0.447463768115942,-0.9999999999999997,7,16,1.7000000000000006,2.6000000000000014
Savatage,0.48214285714285715,-0.9999999999999992,2,5,1.2000000000000002,1.5000000000000004
Overkill,0.3055555555555556,nan,1,7,1.1,1.7000000000000006
Helloween,0.510989010989011,-0.9999999999999999,5,8,1.5000000000000004,1.8000000000000007
Seefeel,0.38181818181818183,-1.0000000000000024,2,8,1.2000000000000002,1.8000000000000007
Zero 7,0.21794871794871795,nan,1,11,1.1,2.100000000000001
Casino Versus Japan,0.5,nan,1,0,1.1,1
Alien Sex Fiend,0.5059288537549407,-1.0000000000000002,9,13,1.9000000000000008,2.300000000000001
Moe Bandy,0.4605263157894737,-1.0000000000000002,6,13,1.6000000000000005,2.300000000000001
Comus,0.5075757575757576,-0.9999999999999996,4,7,1.4000000000000004,1.7000000000000006
Junior Kimbrough,0.5125,-1.0000000000000004,6,9,1.6000000000000005,1.9000000000000008
Tyrone Davis,0.532967032967033,-0.9999999999999996,6,7,1.6000000000000005,1.7000000000000006
Linda Perhacs,0.5,-1.0,6,10,1.6000000000000005,2.000000000000001
Irene Cara,0.43333333333333335,nan,4,1,1.4000000000000004,1.1
Vashti Bunyan,0.5261437908496732,-0.9999999999999998,8,9,1.8000000000000007,1.9000000000000008
Norman Greenbaum,0.5,nan,1,0,1.1,1
Ian Matthews,0.44761904761904764,-0.9999999999999999,4,10,1.4000000000000004,2.000000000000001
Ghost,0.4010989010989011,-1.0,3,10,1.3000000000000003,2.000000000000001
Joe Brown,0.3333333333333333,nan,2,0,1.2000000000000002,1
The Fabulous Thunderbirds,0.2647058823529412,-1.0,2,14,1.2000000000000002,2.4000000000000012
Eros Ramazzotti,0.5291666666666667,-0.9999999999999998,7,8,1.7000000000000006,1.8000000000000007
The Contours,0.25,nan,3,0,1.3000000000000003,1
Donna Fargo,0.5833333333333334,nan,1,2,1.1,1.2000000000000002
Keith Washington,0.5833333333333334,nan,2,1,1.2000000000000002,1.1
Eddie Murphy,0.5075757575757576,-0.9999999999999996,4,7,1.4000000000000004,1.7000000000000006
Johnny Gill,0.3560606060606061,-1.0000000000000007,2,9,1.2000000000000002,1.9000000000000008
Jon B.,0.48717948717948717,-0.9999999999999997,4,8,1.4000000000000004,1.8000000000000007
Vanessa Williams,0.5029239766081871,-1.0000000000000004,7,11,1.7000000000000006,2.100000000000001
Alfred Newman,0.14285714285714285,nan,6,0,1.6000000000000005,1
Percy Heath,0.3333333333333333,nan,2,0,1.2000000000000002,1
Diana Krall,0.20917678812415655,-1.0,4,34,1.4000000000000004,4.400000000000001
Michael Franks,0.5125,-1.0000000000000004,9,6,1.9000000000000008,1.6000000000000005
Norah Jones,0.19959183673469388,-1.0000000000000004,5,44,1.5000000000000004,5.399999999999998
The Silhouettes,0.5,nan,1,0,1.1,1
Danny & the Juniors,0.5,nan,1,0,1.1,1
Bob Sinclar,0.6666666666666666,nan,1,1,1.1,1.1
Felix da Housecat,0.5535714285714286,-0.9999999999999994,4,3,1.4000000000000004,1.3000000000000003
David Morales,0.5,nan,1,0,1.1,1
Roger Sanchez,0.6666666666666666,nan,1,1,1.1,1.1
Utah Saints,0.5444444444444444,-0.9999999999999997,4,5,1.4000000000000004,1.5000000000000004
Roy Clark,0.5075757575757576,-0.9999999999999996,4,7,1.4000000000000004,1.7000000000000006
Charles Lloyd,0.5535714285714286,-0.9999999999999997,3,4,1.3000000000000003,1.4000000000000004
Mayhem,0.510989010989011,-0.9999999999999999,5,8,1.5000000000000004,1.8000000000000007
Ralph McTell,0.3392857142857143,nan,1,6,1.1,1.6000000000000005
Charlie Sexton,0.5378787878787878,-1.0,5,6,1.5000000000000004,1.6000000000000005
Wilco,0.32575757575757575,-1.0,6,26,1.6000000000000005,3.6000000000000023
Lone Justice,0.3333333333333333,-1.000000000000001,2,10,1.2000000000000002,2.000000000000001
Neko Case,0.20995670995670995,-1.0000000000000029,2,19,1.2000000000000002,2.9000000000000017
K.P. & Envyi,0.5,nan,1,0,1.1,1
Connie Francis,0.48717948717948717,-0.9999999999999997,8,4,1.8000000000000007,1.4000000000000004
Djivan Gasparyan,0.5,nan,1,0,1.1,1
Lambchop,0.28774928774928776,-1.0,4,22,1.4000000000000004,3.200000000000002
Grandaddy,0.2969230769230769,-0.9999999999999996,4,21,1.4000000000000004,3.100000000000002
Chris Isaak,0.4,-1.0,6,18,1.6000000000000005,2.8000000000000016
Altered Images,0.6666666666666666,nan,1,1,1.1,1.1
Scritti Politti,0.4010989010989011,-1.0,3,10,1.3000000000000003,2.000000000000001
moe.,0.11666666666666667,nan,1,23,1.1,3.300000000000002
The Silvertones,0.5833333333333334,nan,1,2,1.1,1.2000000000000002
Pixinguinha,0.16666666666666666,nan,5,0,1.5000000000000004,1
Dalva de Oliveira,0.25,nan,3,0,1.3000000000000003,1
Clannad,0.5261437908496732,-0.9999999999999998,8,9,1.8000000000000007,1.9000000000000008
Judge,0.5,nan,1,0,1.1,1
Exodus,0.5535714285714286,-0.9999999999999997,3,4,1.3000000000000003,1.4000000000000004
John D. Loudermilk,0.6666666666666666,nan,1,1,1.1,1.1
Black Oak Arkansas,0.5,-0.9999999999999998,3,6,1.3000000000000003,1.6000000000000005
Crass,0.47644927536231885,-0.9999999999999999,15,8,2.5000000000000013,1.8000000000000007
Bola Sete,0.5,nan,1,3,1.1,1.3000000000000003
Leatherface,0.3333333333333333,nan,2,0,1.2000000000000002,1
Steve Vai,0.20995670995670995,-1.0000000000000029,2,19,1.2000000000000002,2.9000000000000017
Randy Rhoads,0.5454545454545454,-1.0,5,5,1.5000000000000004,1.5000000000000004
Tiffany,0.5294117647058824,-1.0,8,8,1.8000000000000007,1.8000000000000007
Dianne Reeves,0.4727272727272727,-1.0000000000000002,3,7,1.3000000000000003,1.7000000000000006
Robert Klein,0.25,nan,3,0,1.3000000000000003,1
Rodney Dangerfield,0.5,nan,3,1,1.3000000000000003,1.1
Planxty,0.5378787878787878,-1.0,5,6,1.5000000000000004,1.6000000000000005
Blue Mitchell,0.43333333333333335,nan,1,4,1.1,1.4000000000000004
Boy George,0.43333333333333335,nan,1,4,1.1,1.4000000000000004
Stan Rogers,0.5833333333333334,nan,1,2,1.1,1.2000000000000002
David Crosby,0.5384615384615384,-1.0,6,6,1.6000000000000005,1.6000000000000005
Steve Forbert,0.49523809523809526,-1.0000000000000004,5,9,1.5000000000000004,1.9000000000000008
Go West,0.5833333333333334,nan,2,1,1.2000000000000002,1.1
Al Cohn,0.6527777777777778,-0.9999999999999997,4,5,1.4000000000000004,1.5000000000000004
Artie Shaw,0.14285714285714285,nan,6,0,1.6000000000000005,1
Keith Emerson,0.5833333333333334,nan,1,2,1.1,1.2000000000000002
Svend Asmussen,0.5,nan,1,0,1.1,1
Howard Roberts,0.5833333333333334,nan,2,1,1.2000000000000002,1.1
Paolo Conte,0.5256410256410257,-1.0000000000000002,5,7,1.5000000000000004,1.7000000000000006
Adriano Celentano,0.5,nan,1,0,1.1,1
Chris Cornell,0.3300653594771242,-0.9999999999999998,3,14,1.3000000000000003,2.4000000000000012
Gillian Welch,0.30919540229885056,-1.0000000000000004,5,24,1.5000000000000004,3.400000000000002
Alejandro Escovedo,0.44761904761904764,-1.0000000000000002,6,14,1.6000000000000005,2.4000000000000012
Ryan Adams,0.32503556187766713,-1.0000000000000004,7,30,1.7000000000000006,4.000000000000003
Damien Jurado,0.19047619047619047,nan,1,13,1.1,2.300000000000001
Richard Ashcroft,0.24153846153846154,-1.0000000000000009,3,22,1.3000000000000003,3.200000000000002
Danny Thompson,0.6666666666666666,nan,1,1,1.1,1.1
Keith Relf,0.5,nan,1,0,1.1,1
Homer & Jethro,0.25,nan,3,0,1.3000000000000003,1
Paul Stanley,0.40476190476190477,-1.0,5,15,1.5000000000000004,2.5000000000000013
Bobby Rydell,0.6666666666666666,nan,1,1,1.1,1.1
Donny Osmond,0.38095238095238093,nan,1,5,1.1,1.5000000000000004
Tommy Sands,0.5833333333333334,nan,1,2,1.1,1.2000000000000002
Salaam Remi,0.5833333333333334,nan,1,2,1.1,1.2000000000000002
Kid Koala,0.5,nan,1,3,1.1,1.3000000000000003
Sam Kinison,0.5238095238095238,-1.0000000000000002,4,2,1.4000000000000004,1.2000000000000002
ChristiÃ³n,0.6666666666666666,nan,1,1,1.1,1.1
Joan Osborne,0.44682539682539685,-0.9999999999999996,11,24,2.100000000000001,3.400000000000002
Gerald Levert,0.4928774928774929,-1.0000000000000002,10,16,2.000000000000001,2.6000000000000014
Anita Bryant,0.5,nan,1,0,1.1,1
Dallas Holm,0.6666666666666666,nan,1,1,1.1,1.1
Lisa Loeb,0.5272727272727272,-1.0000000000000004,4,6,1.4000000000000004,1.6000000000000005
Third Eye Blind,0.32671957671957674,-1.0000000000000002,5,22,1.5000000000000004,3.200000000000002
Tonic,0.3794466403162055,-0.9999999999999999,5,17,1.5000000000000004,2.7000000000000015
Fad Gadget,0.5075757575757576,-0.9999999999999996,4,7,1.4000000000000004,1.7000000000000006
Kitty Kallen,0.5,nan,1,0,1.1,1
The Chordettes,0.3333333333333333,nan,2,0,1.2000000000000002,1
Lola BeltrÃ¡n,0.5,nan,1,0,1.1,1
Antonio Aguilar,0.5,nan,1,0,1.1,1
Jerry Byrd,0.5,nan,1,0,1.1,1
Speedy West,0.16666666666666666,nan,5,0,1.5000000000000004,1
Kruder & Dorfmeister,0.21794871794871795,nan,1,11,1.1,2.100000000000001
Pop Will Eat Itself,0.4230769230769231,-1.0,3,9,1.3000000000000003,1.9000000000000008
Najee,0.5666666666666667,-0.9999999999999991,2,3,1.2000000000000002,1.3000000000000003
The Records,0.46703296703296704,-0.9999999999999998,4,9,1.4000000000000004,1.9000000000000008
The Feelies,0.43783068783068785,-1.0,8,19,1.8000000000000007,2.9000000000000017
IsmaÃ«l LÃ´,0.6666666666666666,nan,1,1,1.1,1.1
Tracy Lawrence,0.4869281045751634,-1.0,6,11,1.6000000000000005,2.100000000000001
Grace Slick,0.48717948717948717,-0.9999999999999997,4,8,1.4000000000000004,1.8000000000000007
Les Brown,0.3333333333333333,nan,2,0,1.2000000000000002,1
Harry James,0.3333333333333333,-1.000000000000001,10,2,2.000000000000001,1.2000000000000002
Jaguares,0.6666666666666666,nan,1,1,1.1,1.1
Ozomatli,0.19047619047619047,nan,1,13,1.1,2.300000000000001
Molotov,0.2545454545454545,nan,1,9,1.1,1.9000000000000008
Gustavo Santaolalla,0.6666666666666666,nan,1,1,1.1,1.1
