marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,review_headline,review_body,review_date
US,13465687,R2NTD1IXD987QU,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,4,0,0,N,So far so good,"I'm giving this hair dryer 4 stars because I haven't had it or used it long enough to see if there are long term issues. It dries my hair quickly. It is a bit heavy, though.<br /><br />Edit: My hair gets caught in the air intake... it hurts!",10/21/2013
US,23893900,RGY70D98VWF5I,B0009XH6VO,223051644,andis hangup 1600w wall mount hair dryer,Beauty,5,0,0,N,We love our new Hangup,"We first used one in a hotel we stayed and my commented that exactly what we need for home. So I did a search and found them on Amazon and the rest is history.  We love it.<br /><br />Thanks,",10/21/2013
US,41082001,RCC5Q0GZJ8XI0,B00132ZG3U,758099411,conair 1875 watt tourmaline ceramic hair dryer,Beauty,5,0,0,N,good quality,I've dried my hair twice with it and it made my hairstyle work easier than with my old hairdryer that is losing it's power.  Happy with the temperatures and heat.,10/20/2013
US,38762908,R3JYO7L2TZ84K3,B000065DJY,919751065,revlon 1875w volumizing hair dryer,Beauty,5,0,0,N,fave hairdryer,"this is the 3rd one i've owned. i now have 2 (keep one in the guest bathroom). love the settings, how well it dries my hair without frizziness and the variety of settings.",10/20/2013
US,10498524,R2NJ330953RW4S,B0009XH6WI,197856712,andis 1600w quiet hangup hair dryer with night light,Beauty,5,0,0,N,great producy,have been looking for a dryer likke this ne for a while now and I finally found it. Great product to own,10/20/2013
US,11190842,R34XO7I0TUTLYG,B000R80ZTQ,486774008,"conair 1875 watt cord keeper 2-in-1 hair dryer, black",Beauty,3,0,0,N,Not bad,"Kind of heavy, cord sometimes doesn't roll up all the way, not very powerful but my hair is soft when using it.",10/20/2013
US,48236505,R2MT4QHLS19GEU,B00070E8IS,531479992,elchim professional 2001 classic hair dryer (colors may vary),Beauty,5,0,0,N,Great hair dryer,"This hair dryer is so good that I ordered another one just In case the one I bought 4 years ago dies!, I have not had to use the new one yet, just have it for back up. I can not be without this hair dryer for making my curly hair straight.Use it with ceramic hairbrush (can order together) for sleek straight, non frizzy hair.",10/20/2013
US,43742111,R114B7SL3ZG4KF,B001UE7D2I,127343313,andis 1875-watt tourmaline ceramic ionic styling hair dryer,Beauty,3,0,0,N,Missing an attachment,The hair dryer came to me without the brush attachment. I tried to obtain the brush even if I had<br />to pay for it. The seller was  not  helpful at all in me getting the attachment.,10/20/2013
US,12911321,RFFIGB7YR9ZWU,B0015YFTTC,983445543,oster professional wall hair dryer 76932-710,Beauty,5,3,3,N,Very Handy Indeed,"I was so tired of having my hair dryer stored in a drawer, with a cord that tangled up in everything.....then I found this little wonder and I'm a happy camper.  It is a little larger than those you find in hotel rooms, but it looks nice, has a nice feel in your hand and most importantly, dries your hair perfectly.  It has two speeds which are great for styling, and a cord that is NEVER in your way.  I really love this hair dryer.",10/20/2013
US,27999253,R2Z3N32TFFR4GJ,B000R80ZTQ,486774008,"conair 1875 watt cord keeper 2-in-1 hair dryer, black",Beauty,4,0,0,N,Good product,I bought this due to the very high reviews.  I agree.  It is a great product.  It is a bit heavy though.  SO I do not use it every day,10/19/2013
US,49730098,R1BKDDL9HCARCY,B000RZLL38,983445543,oster tourmaline wall mount hair dryer 76932-710,Beauty,5,0,0,N,Wall Mount Hair Dryer,I love my Wall mount hair dryer. It's right there when I need it. I would highly recommend this to<br />all my friends!,10/19/2013
US,36484362,R3GBDEAHLW3P96,B0012DL8B4,897437023,conair vagabond folding handle 1875 watt compact hair dryer 1 ea,Beauty,5,0,0,N,conair folding handle,"I like it so I can  fit it in a small draw in the bathroom, if it didn't fold I couldn't put it in draw.",10/19/2013
US,44781256,R1C6MORFC1KS7L,B008O1V33A,569841544,professional lightweight hair dryer,Beauty,2,0,0,N,Worked great until it didn't,"I bought this hair dryer in mid Jan 2013.  It had all the power of my beloved previous hair dryer, weighed much less and cost less as well.  It is now mid October 2013, a mere 10 months later,  and starting my brand new job, I went to dry my hair after my shower and it just wouldn't turn on. I reset the dryer. I reset the outlet.  I tested my curling iron on the same outlet and it turned on.  I tested the hair dryer on a different outlet in another room and it still wouldn't turn on.  I was a very light user since I had it.  I never left it out or even left it plugged in.  I always put away after each use.  The dust catch on the back end was still not even dusty.  Just dead for no reason.  Will be exploring the 12-month limited warranty on the manual, but don't know what compensation that will yield.  Will have to go back to Conair Pro Ceramic since it always served me very well without fail.",10/19/2013
US,26057216,R11OOY0RY3CGJ,B000V3URNG,843035023,elevate by andis 80405 professional lightweight tourmaline ceramic ionic 1875 watts hair dryer,Beauty,1,2,2,N,Sparked Fire!!!,Don't buy!!! Product sparked fire when turned on before first use!!!!! Very scary. I will be returning this product. And I repeat...Do not buy!!!,10/19/2013
US,32240599,R1F6PXXFCS5KRZ,B000A3I2X4,235105995,"revlon essentials 1875w fast dry hair dryer, rv408",Beauty,4,0,0,N,Hair Dryer,Works like a charm.  Doesn't get hot enough to burn your scalp and the attachment helps to better focus the area you want to dry.,10/19/2013
US,40590933,R222SVG7249WGE,B00006IV22,357308868,conair 1875 watt dual voltage folding handle hair dryer,Beauty,5,0,0,N,Great for travel,"Purchase this hair dryer to use for travel, it folds and is small but has lots of power. Works great",10/18/2013
US,23401746,RS9P7UOF1Y6AY,B001UE7D2I,127343313,andis 1875-watt tourmaline ceramic ionic styling hair dryer,Beauty,5,0,0,N,Excellent!!!!!!!!,The wife loves this.  She's in sales and is very particular about her hair. Neatness really counts in her business. The item is all it was stated to be. We'll packaged delivered on time. She can't stop talking about this item. She's telling all hers friends.,10/18/2013
US,49206695,R3QWE9PKMDGIM4,B00440ZZKW,734632472,t3 featherweight journey travel hair dryer,Beauty,5,0,0,N,Great purchase,This blow dryer lives up to its claims.  Dries hair fast tames frizzies and gives my fine and thin hair volume.  I like that it folds and it is very light weight.  I am a little worried as to the warranty because their website states only certain authorized dealers are covered.  Amazon is not one of them.  I trust that Amazon will stand behind this sale as they always do.,10/18/2013
US,12221166,RQEARQ39FMI7,B002B8VE4U,74735317,travel smart by conair dual voltage 1875 watt hair dryer,Beauty,5,0,0,N,"As good as a commercial hairdryer, but smaller","I love it!!  It's  well built, strong stream and easy to manage -- it's the best one I've ever owned!",10/18/2013
US,43372097,R30SFS3ZML1ULN,B00APV7OWG,443954263,onei mk-ii air ionique hair dryer with ionic generator for professional blowouts,Beauty,5,1,5,N,REVISED: NOT ALL HAIR DRYERS ARE CREATED EQUAL!,"It was such a pity to receive this and plug it in only to find that it didn't work. The lights came on and the unit got hot but the air didn't blow. I was looking forward to using this as the reviews from others was outstanding. Had to return it and didn't replace it.<br /><br />REVISED: December 1, 2015<br />This new review is LONG overdue.<br />NOT ALL HAIR DRYERS ARE CREATED EQUAL! I never knew there was such a difference a hair dryer could make on the styling of hair.  After I had returned the DOA hair dryer, Onei Beauty contacted me wanting me to be happy with my purchase and offered to replace the unit. Just the customer service was golden to me until I realized their product was equally as golden.<br /><br />After I received the replacement I immediately had to wash and style my hair. I can't believe how shiny and soft my hair felt. It's so easy to style my hair now. And it's quiet AND light.  If you're on the fence in purchasing this hair dryer, do not hesitate, buy it. I can't thank you enough, Onei, for making me so happy. Sorry it took so long to tell you how much you are appreciated.",10/18/2013
US,19379279,R1RN5F80MR0O6O,B000R80ZTQ,486774008,"conair 1875 watt cord keeper 2-in-1 hair dryer, black",Beauty,5,0,0,N,Infinity by Conair,Really pleased with this blow dryer. Quiet and easy to use.  Looks great also love the color.  Love the retractable cord,10/17/2013
US,10545039,R1U8Z286B4PE38,B00APV7OWG,443954263,onei mk-ii air ionique hair dryer with ionic generator for professional blowouts,Beauty,5,0,0,N,Good product.,I love this blow dryer. It's very light.<br />I didn't really notice quicker drying times than my old CHI dryer which I loved.<br />I gave it to my daughter and I got this one for myself. Good product.,10/17/2013
US,16212179,R3UDEQKS8JR9XU,B00092M38G,981727854,andis 80345 styler hair dryer,Beauty,5,0,0,N,Good Styler,Very good hair styler. I like that you can buy tools for it if you need them. It has just the right amount of power to easily dry hair,10/17/2013
US,48651899,R3Q7TZ5IHG573T,B002B8VE4U,74735317,travel smart by conair dual voltage 1875 watt hair dryer,Beauty,4,3,3,N,Nice dryer!,"Most of the B&B's we stayed in during our 3 week European trip had hairdryers in the bathrooms (and these were in small towns).  However, I did use this hairdryer several times and really liked it.",10/17/2013
US,48683936,R3L6F5YP5F80O0,B00132ZG3U,758099411,conair 1875 watt tourmaline ceramic hair dryer,Beauty,2,2,2,N,So so,This hair dryer is mediocre. The attachments fall off and the high/low is difficult to use while drying my hair. I gave it away.,10/17/2013
US,12584281,RUCQMV1BCNI8E,B001QTW2FK,328811288,conair minipro tourmaline ceramic styler / hair dryer; pink,Beauty,3,0,0,N,Hair Dryer,"This dryer works fine, it does just what I wanted. The color is quite pink, and it's very small, almost like a toy. Smaller than I thought it would be. It would be really nice for a young girl. It will be great for traveling too. It serves the purpose for me and works fine.",10/17/2013
US,51357589,R2A3P8UJZ9Y398,B003VZS9NG,726227850,"ovente seductive ceramic ionic tourmaline hair dryer, silky black",Beauty,2,0,1,N,worked for about 3 months,"This was my first 'expensive' dryer, and I was very happy with it initially. After 3 months, the Speed setting stopped working - the dryer only works on HIGH now. Manufacturer's website has no information about warranty. Very disappointing.",10/17/2013
US,47286343,RYIVHQ6P44D8T,B0050QLDGY,635386699,"remington d3710 ceramic fast finish dual fan turbo hair dryer, 1875 watts",Beauty,3,0,1,N,oh,"After received, I was shocked.<br />Very heavy.<br />Thanks to the wind. Soon blow dry my hair.<br />But I don't have to buy and try other brands of products in the United States.",10/17/2013
US,29385380,R21642GF4JVP3M,B000GWF57U,453645026,turbo power turbo 1500 professional hair dryer,Beauty,5,1,1,N,Gift,Bought this as a gift and my wife absolutely loves it. She says its the best hair dryer she has ever had. And I cant complain about the price. I would recommend this to anyone.,10/17/2013
US,13008413,R2D3OD0L9KMS3H,B00092M2VO,238410319,andis 1875 watt professional ceramic ionic hair dryer,Beauty,5,0,0,N,Love it,"This is the most pretty dryer that I have seen in a long time.  We haven't used it yet,b ut it looks very nice and was a t a great price.",10/17/2013
US,32657623,RKBUIWJQ6606B,B00092M2VO,238410319,andis 1875 watt professional ceramic ionic hair dryer,Beauty,4,0,0,N,Loved it.,Loved it.Every dollar i spent for this hairdryer was worth it.Every diff-user accessory comes with the hairdryer is better than the other.Especially the one that has o comb in front is extremely convenient for hair-straitening.,10/17/2013
US,25641162,R2EP9AWWJSWX14,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",Beauty,5,0,0,N,LOVE this dryer,"I had one for a year or two, but I dropped it.  So, I ordered the same one.  Pretty much perfect.  Note that the retractable cord didn't work on the first one I got, but they replaced it right away.  I LOVE the retractable cord and folding style, and the ionic drying really works fast.  Really good dryer.",10/17/2013
US,13789594,R185FG3XLBF8YE,B00132ZG3U,758099411,conair 1875 watt tourmaline ceramic hair dryer,Beauty,5,0,1,N,HAIR LOOKS GREAT,I AM VERY PLEASED WITH THIS PURCHASE.... MY HAIR LOOKS GREAT AND DRYS IN HALF THE TIME OF MY OLD DRYER WHICH WAS OVER 15 YEARS OLD. DIDN'T KNOW WHAT I HAD BEEN MISSING BY NOT HAVING A TOURMALINE CERAMIC DRYER,10/16/2013
US,16867238,RW4QTA6PATZH,B001QTW2FK,328811288,conair minipro tourmaline ceramic styler / hair dryer; pink,Beauty,4,0,0,N,Amazing power,"great size, lots of power, perfect size, great price, love the extras, but don't care for pink! Had no choice.",10/16/2013
US,23209715,R2ICSYTRRTYHP2,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",Beauty,1,1,3,N,First one great second one not so great!,I used this same one in a hotel in Vegas and it was amazing my hair looked just like I had it done at the salon. So excited I bought two one for me one for my sister. Mine was borrowed by a friend never got back ordered another one this one was defective bad!!!  I literally used it the very first time fresh out of the box and I swear there were sparks coming out of the outlet. Unplugged scared thought it was the outlet plugged it in a different outlet sparks again OMG anyway I tossed it in the garbage wasn't worth me packaging and going to post office etc and I was on vacation and had to go buy a new one while on vacay. I loved it but the electrical problem was not good!,10/16/2013
US,10501946,R2F8XNUY995V3H,B001QTW2FK,328811288,conair minipro tourmaline ceramic styler / hair dryer; pink,Beauty,5,0,0,N,Great travel dryer,"I wanted a hair dryer that would work both in the US and when traveling abroad. This dryer functioned well in Europe and everyone borrowed it. It is small, comes with it's own zipper storage bag and is very light weight.",10/16/2013
US,13448019,R388NJNZ4W4S0X,B0012DL8B4,897437023,conair vagabond folding handle 1875 watt compact hair dryer 1 ea,Beauty,4,0,0,N,Compact Blowdryer,"It works great, I love the color, compact style. Easy to work and handle. It will travel nicely as well.",10/16/2013
US,22730833,RL2OBEFMEKPTD,B00009YJSJ,109106777,conair wallmount 1600 watt hair dryer with led night light; white,Beauty,5,0,0,N,Power punch,"It kicks out the heat doesn't take up space, neat, nicely sized, blows like an hurricane you' ll love it.  Needs an man to install there isn't anyway I could 50 year old women.",10/16/2013
US,44237530,R13WQ9T1RJ3AKB,B004INUY06,303775294,"conair infiniti pro 1875 watt salon performance ac motor styling hair dryer with twist folding handle, blue",Beauty,5,0,0,N,Good styling tool,This is a good styling tool to give a pre-teen who wants their own.  Just one button for low and high and it dries hair really good.  There is also the button in the back for a shot of cold air.,10/16/2013
US,15224564,RGPQJ2LP1XBRJ,B000H0XV3G,963066492,vidal sassoon vs547 1875w tourmaline ceramic hair dryer,Beauty,4,1,1,N,Drys fast,"I had an old Vidal Sassoon digital dryer, which is no longer being made, that finally went out. I bought this as a replacement. I don't like it as well as the digital, but it works. The hot setting is almost too hot, so I use medium. Still dries very fast.",10/16/2013
US,11769761,R8J8C9CP2F78H,B000XE6C3M,772841097,"ovente seductive ceramic ionic tourmaline lightweight professional hair dryer, red (3600)",Beauty,5,0,0,N,great product for the price,Great product for the price. Cheap and real strong heat. I definitely highly recommend this product. It works tremendously well.,10/15/2013
US,35548329,R1UDBM3TMBHYVV,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,5,0,0,N,Great hair dryer,"Drying my hair has never required much time since I live in an arid climate, yet this dryer seems to dry my hair more quickly & to increase the volume.  Very pleased with this product.",10/15/2013
US,50871915,RSINMAK6RMNRU,B00APV7OWG,443954263,onei mk-ii air ionique hair dryer with ionic generator for professional blowouts,Beauty,5,0,0,N,Love my new hair dryer for its quietness!,"I just love my new hair dryer!  My husband got me this after I learned that I have some hearing lost.  (Been using the dryer everyday for more than a month.)  The sound from this dryer is very soft and soothing unlike all the other hair dryers I've owned.  What I love about this dryer is that I no longer have to go clear across to another part of our home to dry my hair in the morning when my family is still asleep.  I can simply close my bedroom door and people in the other bedrooms aren't disturbed by the sound of my dryer.  This is a huge plus for us.  This dryer dries fast and makes my hair looks voluminous.  This is an appliance that I use at least once every day, it's definitely worth every penny!",10/15/2013
US,27596380,R1EQS7YNMMP4YB,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,5,0,0,N,Quiet & powerful!,"My husband insisted I search for a new, QUIET hairdryer and I chose this one based on all of the reviews. In comparison to the last few hairdryers I have had it is incredibly quiet and it is also very powerful. I have very thick hair that usually takes around 20 minutes to get dry and this has done it in half the time. Highly recommend it!",10/14/2013
US,16424543,RHHH3YYJIB1KX,B000V3URNG,843035023,elevate by andis 80405 professional lightweight tourmaline ceramic ionic 1875 watts hair dryer,Beauty,5,0,0,N,hair dryer,"it came on time, I have not use it yet, but feel it will do what I need .  I wanted a comb attachment",10/14/2013
US,4303661,R2CV7SFK3YFG5X,B001UE7D2I,127343313,andis 1875-watt tourmaline ceramic ionic styling hair dryer,Beauty,5,0,0,N,good heat,"this works wonders with kinky hair, use it to straighten hair on kids after washing. great that you can adjust the heat",10/14/2013
US,31722843,R2M9SHKF58OC8Q,B00132ZG3U,758099411,conair 1875 watt tourmaline ceramic hair dryer,Beauty,3,0,0,N,Used,"Open box Part missing, Not new as advertised You get what you pay for Wason the verge of returning product Hope I don't regret it",10/14/2013
US,43637636,R2G7FG3DEGW2LX,B0002G214U,685652978,conair soft bonnet hair dryer 1 ea,Beauty,4,0,0,N,Conair SB1X bonnet hair dryer,"Bought for using on small rolled curlers.  The bonnet isn't the easiest to get on and off for that, but it only takes about 25 minutes to dry most of the hair that is 3&#34; long.  Sometimes the hose unhooks from the bonnet.  Need to stay still.  Better than wearing curlers for a few hours.",10/14/2013
US,50908098,R3Q056FI3OLA0H,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",Beauty,4,1,1,N,Good Product,"This is a good hair dryer for the money - quick drying time but it's a bit heavy and kind of loud.  I bought it for travel but because of the weight, I wouldn't recommend it for that.  Home use is fine and it's compact because of the retractable cord and folding handle.  I have another Andis dryer and believe Andis makes a good product.",10/13/2013
US,47110722,RLYSB712FBUBJ,B0018C3V5A,833461643,"turbo power 3200 twin turbo hair dryer, black",Beauty,5,0,0,N,Best hair dryer ive owned,"Medium weight, not too heavy like other professional dryers<br />Easy controls<br />Dries hair fast!<br />No tangle or twist power cord",10/13/2013
US,50559979,R34LXQI18WSWYT,B0089TDTWK,187812876,conair 1875-watt ionic conditioning pro style hair dryer,Beauty,5,4,4,N,Two in the household now,"We now have two of this identical model. The first one worked out well so we bought another for a second bathroom. I can't speak to whether it makes my hair any shinier, but it does a good job of drying my hair and that's all I ask for. It does have different settings -- high, low, warm, cool; my husband uses the lowest settings to blow-dry the dog. I have noticed that the exterior doesn't get as hot as my old dryer so I don't have to be careful where I set it when I'm done. I have no idea what to do with the finger/curly thingy attachment -- maybe I need curly hair to appreciate its use.",10/13/2013
US,19499600,R1780H1LB1B112,B00132ZG3U,758099411,conair 1875 watt tourmaline ceramic hair dryer,Beauty,2,0,0,N,Nothing Special,"This is light weight and has a lot of bells and whistles.  However, for smoothing hair, I thing the Babylis Pro BABTT5585 Tourmaline Titanium 3000 Dryer reg and travel, are much better.",10/13/2013
US,50920934,R220VBKP4X1K31,B000RZLL38,983445543,oster tourmaline wall mount hair dryer 76932-710,Beauty,4,0,0,N,"so far, so good","This model is a little bigger than our older wall mount blow dryer.  I like the smaller size better, but needed to go with something that might last longer.  The on/off switch for this model is on the hanger (the wall mount) and not on the dryer itself.  I prefer the switch to be on the handle of the dryer.  Those details aside, the force and heat of the dryer is excellent for its size.  It dries my hair quickly.  I'm happy with this dryer.  Will have to wait to see what its longevity is.",10/13/2013
US,10191961,R37AVCX36SOH09,B00016KMIS,983445543,sunbeam/oster 1500 watt wall mounted hair dryer.,Beauty,5,0,0,N,Quality product,Perfect size for home use!  We have one in our RV and bought one for our home. This is a Quality product!,10/13/2013
US,33017972,R62KEN5N5UDGS,B003VZS9NG,726227850,"ovente seductive ceramic ionic tourmaline hair dryer, silky black",Beauty,1,1,2,N,Broke within 2 months usage,"The hair dryer worked very well, until the cool shot button got stuck and now there is only cold air emitted. Next, the hair dryer kept tripping the circuit  and blowing the circuit. It's a shame since the dryer was quick. Don't buy this unless you want to replace your hair dryer in a couple of months.",10/12/2013
US,21182583,R3TQ3SOVQUMAZ0,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,2,1,1,N,Loved it and then Kaput after 6 months,"Exceeded my expectations while it worked.  I read the reviews about the hair dryer suddenly dying, but gambled that it wouldn't happen to me.  Wrong.  Turned it on this morning and nothing happened.  Completely dead.  I will contact Remington but don't expect the problem will be remedied.<br /><br />Oh well, the search continues.",10/12/2013
US,15764101,R14186KPX5UD3D,B0009XH6WI,197856712,andis 1600w quiet hangup hair dryer with night light,Beauty,5,1,1,N,Just what I wanted,This hair dryer is exactly what I was looking for.  It looks great in our bathroom and I like the way the cord stays on the hook.  No more getting the cord caught in the drawer!  The night light is a soft green and just the right amount of light in the bathroom at night to see where you are going.,10/12/2013
US,14760195,R14TD0IGH4DC35,B0017WNHYG,380013605,turbo power twin turbo 2600 hair dryer,Beauty,5,0,0,N,she's in love with it.,My wife loves it. She has evev reconended to familes and friend. The item has meat all expectations. Thank you,10/11/2013
US,19782268,R39WWXE7TDZIBS,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,2,0,0,N,Too Heavy for me,"I returned it, no questions asked. Not only was it too heavy for me, it also blew too hot for me on low.",10/11/2013
US,8402544,R2ERKX913KS6UB,B004INUY06,303775294,"conair infiniti pro 1875 watt salon performance ac motor styling hair dryer with twist folding handle, blue",Beauty,5,3,5,N,Fantastic,"When it comes to hair dryers, I have to be the weirdest person ever. I absolutely HATE spending money on something that blows hot air. I will buy expensive shampoo and hair products, but I just can't spend the money on a dryer. With that being said, I love this hair dryer! I normally keep my hair wrapped in a towel and then blow dry after I've applied my make up. Today I decided to blow dry before applying my make up, and it took me 3 minutes and 28 seconds to go from soaking wet to dry. Obviously not everyone will have the same results. I have fine hair and it is rather long, it hangs about 2 inches past my bra strap in the back. If you have thicker hair, it will probably require a longer dry time. It really does cut down on my hair drying time. I went from around 15-20 minutes to 3 minutes and 28 seconds.<br /><br />As far as the construction of the actual dryer. Eh. It feels very cheap. I'm curious to see if it will last more than a few months.",10/11/2013
US,12845143,R37KPK1QF4HL1M,B006FLC09W,316756803,infinity pro by conair 1875 watt hair dryer - purple,Beauty,4,0,0,N,Very nice dryer!,"Light weight and very smoothing, still giving my hair body. Great color, too! Dries quickly and easy to hold and turn.",10/10/2013
US,41791990,RDXCMCNNMAT3L,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,2,1,1,N,Doesn't last,"Everything was great for about 6 month, the it stop working, why they keep selling a product that only last 6 months?, Better to take them from the market entirely and replace it with on that works longer even id it is more expensive.  One thing is certain, I will not buy a Remington drier ever!!",10/10/2013
US,11151710,R1KX0LTOA0LMGZ,B002B8VE4U,74735317,travel smart by conair dual voltage 1875 watt hair dryer,Beauty,5,0,0,N,For when packing lite,"Nice lite and compact design, perfect for traveling in Europe on rail or rental car when you have to pack lite",10/10/2013
US,44742796,R1TIWC8S87LSK2,B000G62HRM,179801564,"proversa micro turbo dual voltage portable hair dryer with 2-speed and heat settings, 1600-watts",Beauty,5,0,0,N,"Fast, efficient, not a blaster","I have long fine hair. I very rarely use a hairdryer, but when camping, traveling etc there is a need. Having dual voltage is a plus. This one is simple, reliable, dries my hair nicely on low, and in short does what it should do. Really like the supplied cone for directed drying.",10/10/2013
US,40810326,R2MVK4O88SOH8S,B006FLC09W,316756803,infinity pro by conair 1875 watt hair dryer - purple,Beauty,4,0,0,N,Great dryer,It works well and dries my hair in a short amount of time...light weight too.  Also like that I can hang it up.,10/10/2013
US,22364058,RQDJQA9Q4FQLP,B001CK23P2,66259499,hot tools salon hair dryer (model: 1059),Beauty,4,1,2,N,Hot,I have only used this Hair Dryer twice.  The dryer gets just as hot as the ones in the salon,10/9/2013
US,17003380,R3FKXE9L2O4I59,B00009YJSJ,109106777,conair wallmount 1600 watt hair dryer with led night light; white,Beauty,5,0,0,N,We ordered 4,These are on the wall on our bathrooms- they look great  were easy to install and use.  They really help to clean up the clutter.,10/9/2013
US,10631291,R3F7983E3ZMRKZ,B0002G214U,685652978,conair soft bonnet hair dryer 1 ea,Beauty,2,0,0,N,hose problems,The hose falls off the cap a lot. It is easy to store and travel with. The hose is hard to get to stay on the cap. It keeps falling off.  Took about 5-7 minutes to get it to the point where it stays on the cap. Hose is short too.,10/9/2013
US,31952334,R1R7G1PCC17BUG,B00APV7OWG,443954263,onei mk-ii air ionique hair dryer with ionic generator for professional blowouts,Beauty,5,0,0,N,Are you worth it?,"If it's possible to have a love affair with a hair dryer, this would be the one.  The dryer's best feature is how quiet it is compared to the many that I have owned over the past, well let's just say 4 decades.  The other advantages are the multiple heat/cool settings, length of the power cord and the cool shot button.  All controls are arranged conveniently so you don't mistakenly flip the wrong switch while using.  Dries my color treated fine shoulder length hair with little or no frizz and have actually cut back by at least half, the use of anti-frizz and shine boosting products so think of the $ savings there.  Only thing I would change are the lack of detail in the instruction manual, but thanks to this review section it's not really needed.  You won't be disappointed.",10/9/2013
US,53003754,R1O5Y49YJ04HYI,B00016KMIS,983445543,sunbeam/oster 1500 watt wall mounted hair dryer.,Beauty,4,0,0,N,Good Hair Dryer,"Replacing an old one. Works well just not quite as lightweight or as hot as my old one. Would recommend, though.",10/9/2013
US,28688693,R20XG75C07KPTO,B0018BXH1Y,252448367,elevate by andis 30865 professional tourmaline ionic ceramic 1600 watts hair dryer,Beauty,1,1,1,N,Broke after 3 months of use 1-2 times a week for less than 5 minutes.,"I am really disappointed that I can't return this now. Every time I wanted to use it I had to press the reset button, which was doable. But today, it wouldn't even turn on. I heard a faint buzz sound and smelled a toxic chemical smell as if something was burning though I saw no smoke. Waste of money.",10/8/2013
US,33382318,R3CZEWKJQVL27,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",Beauty,5,1,1,N,Excellent value.  Item received as advertised.  Compact.  Efficient,This is a really nice hair dryer.  Handle folds as advertised and cord retract works.  Fits nicely into a travel bag.  Price performance is excellent and recommend as a good value worth the investment.,10/8/2013
US,25779801,R1QB03RM7R1HMU,B00APV7OWG,443954263,onei mk-ii air ionique hair dryer with ionic generator for professional blowouts,Beauty,5,0,1,N,Great Product and Customer Satisfaction,"I needed to replace my dryer quickly as the dog chewed the plug off of the cord of the old one.  Based on reviews, I ordered the Onei dryer.  It is lightweight, quiet (!) and really can get hot so less drying time.  I am quite pleased with it.  And the seller even sent a follow up email to ensure my satisfaction with the product.  I call that excellent customer satisfaction!!",10/8/2013
US,30750000,RCFY37DXN6JHO,B000R80ZTQ,486774008,"conair 1875 watt cord keeper 2-in-1 hair dryer, black",Beauty,5,0,0,N,Love it!,"Great price, great product. And I love the retractable cord!! Comes with the two attachments that work great! Buy this one!",10/8/2013
US,32009146,R2E75FNWDPD28P,B0009XH6VO,223051644,andis hangup 1600w wall mount hair dryer,Beauty,2,0,0,N,Short lifespan,"This product burned out after about 7 months of once a day, short usage. it is not reliable as this is the second (and last) one I have owned.",10/8/2013
US,2566212,R3CBES8ZHJUCRO,B004YZMKKU,258419037,"john frieda(r) jf1r 1,875-watt hair dryer",Beauty,5,0,0,N,"Not heavy, button placement is fine","I chose this hair dryer simply because I saw in a news article that it was highly rated and I LOVE IT. Not sure why reviews are about the button placement and weight. I am like such a baby with heavy items and this is fine. As for the buttons, you get used to it after a couple of uses. Great product and it definitely dries faster and is pretty!",10/7/2013
US,49005021,R2OP9UTEBAQR1Z,B0009XH6WI,197856712,andis 1600w quiet hangup hair dryer with night light,Beauty,2,0,0,N,"Could be great, but...","I purchased this because I wanted a wall-mounted dryer with sufficient power to dry my shoulder-length hair. I liked the cord storage and night light features, as well as the fact that we could use it on 1200 or 1600W settings based on who in the family is using it. It seemed to have the ingredients for a great little wall-mounted dryer. However, the dryer keeps shutting itself off (motor just stops blowing) when I dry my hair for more than 3-4 minutes. Once it cools down for a minute or two it starts again, but I have to tell you, this is a seriously annoying problem. I would not buy this again, and am pretty disappointed.",10/7/2013
US,17814959,R3QWVPEULH96TE,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",Beauty,3,2,2,N,Does the job...barely.,"So the bad news is that it doesn't get as hot as I would prefer.  It barely gets the job done and I'm a guy w/ short thinning hair.  I am sure ladies w/ thick, long, wet hair will require more time drying w/ this dryer.<br /><br />The +'s are that it's simple, compact, has a good working retractable cord & has a deeper air flow sound that is easier on the ears than a high pitched blow dryer.",10/7/2013
