GlobalID,Detection Date,Notes,Lab Status,Lab Comments,Submission Date,Latitude,Longitude
{57672B4B-9412-407B-9C1B-B0F4FEE7926D},2020-7-29 0:00,Multiple hornets sighted and active around our house. Got a couple with a wiffle ball bat...,Negative ID,Thanks for the submission. That is a Cicada killer. ,2020-7-31 0:00,47.075689,-120.029662
{8816E402-ECDD-4622-AA62-71AFF68B158D},2020-7-13 0:00, ,Unverified, ,2020-7-31 0:00,46.977046,-120.526028
{8F286A55-795A-4DA3-8403-07678678B67A},2020-7-29 0:00, ,Unverified, ,2020-7-31 0:00,45.762947,-122.661533
{64B14994-876E-4E10-84DE-65E00B1D5CAD},2020-7-31 0:00,"Seen in my backyard this am, in beautiful Ballard",Unverified, ,2020-7-31 0:00,47.686143,-122.383267
{E5437411-2B4C-4B60-BB3F-3791F771BCEF},2020-7-31 0:00,"I saw this hornet, large, orange, and it kept dive bombing other bees in the area.  I tried to take a photo but couldn't get a clear one and I was a little nervous about it.  When I went back to take another look there appeared to be 2. One of them was f",Unverified, ,2020-7-31 0:00,47.685229,-122.192949
{1F78B771-678E-4E29-95C5-C0E2AD2E28C3},2020-7-16 0:00,"My husband got stung on his right bicep 7/16 by something that was so excruciating, like nothing he's ever experienced before.  It was so strong that it actually ruptured a nearby blood vessel, bruised his arm and left him in extreme pain for days.  This",Unverified,Thanks for the submission. I hope your husband is recovering. Your county is currently Negative for Asian giant hornet.,2020-7-31 0:00,47.466467,-122.434497
{042A66BC-E9DA-4704-95A9-BFF740144F8A},2020-7-31 0:00,Seen on garlic flower,Negative ID,Thanks for the submission. That is a Golden digger wasp. ,2020-7-31 0:00,47.4092,-122.188562
{3D263A89-3041-47AC-9009-EF93927BA313},2020-7-30 0:00,The hornet flew at me as I was coming out of my house. I retreated and it flew out into the road about 15 feet away from me. Because of its size I was still able to see it fairly clearly.,Unverified, ,2020-7-31 0:00,48.70777,-122.50719
{549E7878-416C-4E48-B45B-BCBFC441C682},2020-7-26 0:00,My kids were playing in my front yard and my husband spotted a huge wasp. He happened to be pressure washing the house and sprayed it. Placed it in a jar. Since then we have spotted several in our yard but can't pinpoint where they are coming from. If th,Negative ID,Thanks for the submission. That is a Golden digger wasp. ,2020-7-31 0:00,46.600525,-120.592027
{6D667C16-0BB3-4019-92F9-978017880E4C},2020-7-31 0:00,Captured 2 possible murder hornets...,Negative ID,Thanks for the submission. That is a Cicada killer. ,2020-7-31 0:00,47.81018,-119.97143
{E592D8A1-352D-494B-B934-6DE070720FC7},2020-7-24 0:00,I was stung on the boardwalk at th port of kalama after having lunch at the mcmenamins. I didn't see the bee up close but its the sting and subsequent symptoms that makes me think it was a murder hornet. The bee stung me through my pants in my calf. The,Unverified,Thanks for the submission. Glad you are recovering.,2020-7-31 0:00,46.004571,-122.847286
{0476F3F7-2AAB-4A47-AB88-958C8E3E358F},2020-7-30 0:00,Yesterday around 3 p.m. I saw a hornet on a yard ornament in our yard. I noticed right away that it was very large (which is what drew my attention) and that it was orange and black instead of the yellow I'm use to seeing. I stood about 3 ft from it and,Unverified, ,2020-7-31 0:00,47.720532,-122.371302
{F265E150-1DDF-4474-9D46-B9166C89FBB8},<Null>,"Single hornet, about 12 years ago. I new what I was looking at when I saw it.",Unverified, ,2020-7-31 0:00,46.794001,-122.470662
{67B20D50-D1F1-4E7D-A0BF-BFAF5CD99331},2020-7-30 0:00,Do asian giant hornets feed on pollen? I saw what could have been one (much larger than any bee I've seen before) feeding on lavender along with normal bees on a walk yesterday.,Unverified, ,2020-7-31 0:00,47.67418,-122.364
{E676E277-B4D1-44A5-97A4-01CA1A37604F},2020-7-20 0:00,Extra large orange colored bee type,Unverified, ,2020-7-31 0:00,47.93348,-119.03591
{27B31B10-F966-4AD4-A034-7D6259A250D9},2020-7-31 0:00,Lake chelan camp site,Unverified, ,2020-7-31 0:00,47.84691,-120.0275
{D5B035C0-8EB1-43C5-9AA7-2E0682C7FBE8},2020-7-26 0:00,"Don't think this is the murder hornet but not totally sure, could you please advise as to what it is",Negative ID,"Thanks for the submission. You are correct, it is not an Asian giant hornet, but a gorgeous horntail sawfly. Wasp variety.",2020-7-31 0:00,47.68845,-122.165148
{5D1DAD55-DCA2-4F35-9A06-5DFFCD3EAE79},2020-7-29 0:00,"Very large hornet, orange legs and rear body, but not really stripes",Negative ID,Thanks for the submission. That is a Golden digger wasp. ,2020-7-31 0:00,47.671975,-122.397389
{488C24F2-5F17-4594-823C-4480946508D2},2020-7-31 0:00,Hornet found dead outside the corner of my front door,Negative ID,"Thanks for the submission. That photo is hard to see, but it looks like it was an elm sawfly, or a June bug beetle. Your county is currently Negative for Asian giant hornet.",2020-7-31 0:00,47.528272,-122.264681
{C3E24A47-1BF8-44CD-8950-6318D9C87DE0},2020-7-31 0:00, ,Unverified, ,2020-7-31 0:00,47.812201,-122.228748
{A66567DC-3EB7-4A47-995E-3E2557EFA0EB},2020-7-31 0:00,I swear I just saw a Murder Hornet flying in the Dogwood tree outside our office.  Holly Crap!  I wasn't able to get a picture. 1:05 pm.,Unverified, ,2020-7-31 0:00,45.629817,-122.675159
{DF45AAB4-DC2F-411F-90C8-800443F8C18A},2020-7-31 0:00, ,Unverified, ,2020-7-31 0:00,47.812201,-122.228748
{E489798C-A0E5-4658-8264-63C64BAEF0A4},2020-7-31 0:00,Very large Hornet emerging from ground hive.  Making audible noises.  Seen flying last week.,Negative ID,Thanks for the submission. That is a Golden digger wasp. ,2020-7-31 0:00,47.661792,-122.363053
{76CC614F-4F97-4C2A-AF28-93E73AB8580D},2020-7-31 0:00,Several spotted within last 2 weeks by one of out skeet ranges,Unverified, ,2020-7-31 0:00,46.501359,-120.22071
{D333F2AD-59EB-4490-B638-95430692F484},2020-7-31 0:00,"Looking at properties today. 4594 Hwy 231, Springdale,wa 10:00am feasting on canadian thistle with othet bees and waspssy",Negative ID,Thanks for the submission. That is a Golden digger wasp. ,2020-7-31 0:00,47.98439,-117.73171
{860F2673-100F-4277-A3AD-9211184683F5},2020-7-31 0:00, ,Unverified, ,2020-7-31 0:00,46.502358,-120.219638
{1740DE19-0282-4C31-8EFD-34B7A9168D6A},2020-7-31 0:00,Large 2 inch yellow orange hornet never seen anything like it. setting up an over the counter hornet trap. Cannot provide any video will try to get pictures,Unverified, ,2020-7-31 0:00,47.646516,-122.373334
{9A6CA201-2060-4BA8-A320-9508B1CE6AE5},2020-7-31 0:00, ,Unverified, ,2020-7-31 0:00,47.04577,-120.42345
{5A98AB7D-51D2-4001-83AA-FF1835921E26},2020-7-19 0:00,"I saw a murder hornet in my yard in Dash Point. The hornet was near a fuchsia and flew in a circle around me which caused me to freeze. I was unable to capture a picture, but am positive from the picture above. Within a few days we can caught the below s",Negative ID,Thanks for the submission. That is a female horntail sawfly. Please don't kill them.,2020-7-31 0:00,47.317691,-122.4274
{5B13561C-0309-43A3-A260-8C1D6687CE96},2020-7-31 0:00,Clyde Hill Wa,Negative ID,Thanks for the submission. That is a Golden digger wasp. ,2020-7-31 0:00,47.63199,-122.20989
{6A4052B6-96B2-40E2-88E0-1F32B4A9CFC4},2020-7-31 0:00,"Was difficult to get a picture without it flying away. It was approx. 1.5-2 inches long, very orange (slightly reddish orange) with distinct black markings on the abdomen",Negative ID,Thanks for the submission. That is a Golden digger wasp. ,2020-7-31 0:00,47.26067,-122.478161
{2BDDDD3F-0EDE-4A5B-B3B8-A90C6151FB06},2020-7-31 0:00,"Insect landed briefly on a rock at the West Point lighthouse in Discovery Park, Seattle. Didn’t have time to take a photo. Possible it was a cicada killer, though the color contrast was almost purple/orange, 2 inches long.",Unverified, ,2020-7-31 0:00,47.661955,-122.435938
{CFC27C21-2294-4FD2-A00F-33A6FE9EB94E},2020-7-31 0:00, ,Unverified, ,2020-7-31 0:00,47.11331,-119.26874
{37A82604-F158-40E4-8366-345BBCCEECF7},2020-7-31 0:00,"Landed in our pool. I thought it would drown but it swam to the side of the pool, climbed up the side and sped off. We live in East Mount Vernon and have woods on our south property line.",Unverified, ,2020-7-31 0:00,48.415966,-122.276196
{AAB522BC-E591-4A36-83B4-00883D14494D},2020-6-17 0:00,Green Lake,Negative ID,"Thanks for the submission. That is a native, elm sawfly. ",2020-7-31 0:00,47.60357,-122.32945
{8A3CBA16-6B50-4723-AB66-8637A185B6D1},2007-1-20 0:00,"In 2006 & 2007  I came across giant hornets maybe two inches long and no less than one and half inches. They looked like normal except huge hornets, yellow jackets.  They were hibernating inside an infrequently used tape dispenser so that when I pulled t",Unverified, ,2020-7-31 0:00,47.829363,-122.21655
{A80D2838-4456-4BA0-AB91-B6E3041CAF3C},2020-7-31 0:00,I unfortunately did not snap a photo but I saw one fly in front of me it was at least 3 inches in length and it looked like a tiger.,Unverified, ,2020-7-31 0:00,47.62984,-120.68945
{54A8FEE3-B119-4A73-BDFC-442AECFD4A00},2020-7-31 0:00,"I’ve looked up every thing it could possibly be, and I swear to god I’m certain it was a murder hornet. It landed next to me on a chair outside. It’s head was huge, the whole thing was about 2 inches big. I can’t make this up. Omg",Unverified, ,2020-7-31 0:00,48.936417,-122.139526
{9C5E36C0-B464-4789-B511-2BBF2B41D2A3},2020-7-31 0:00,"Hovering, grabbing honey bees, biting them.",Negative ID,Thanks for the submission. That is a yellowjacket. Asian giant hornets are very orange and black and much larger.,2020-7-31 0:00,48.93325,-122.72628
{7DBDC5EA-612D-4E2D-8ACE-8BF383873E16},2020-4-15 0:00,I don't remember the exact date.  But it was mid to late afternoon.  I was working in my backyard and I went turn on my garden hose and I saw the hornet in the grass about 2 feet from my house where the bees tend to like the clover.  I wasn't more than 2,Unverified, ,2020-7-31 0:00,48.496143,-122.614252
{2EEDC0CB-DE30-4E0E-B156-30E8C8D0DB8F},2020-7-31 0:00,"One large hornet with two smaller ones on its back, the jar is a large 24oz salsa jar for size comparison",Negative ID,Thanks for the submission. That is a queen bumble bee with two helpers. Okay to release! ,2020-7-31 0:00,47.284564,-122.356433
{415EB687-B4FB-470F-AD49-8F06897A57F7},2020-7-31 0:00, ,Negative ID,Thanks for the submission. That is a Golden digger wasp. ,2020-7-31 0:00,47.289093,-122.524498
{59CA166D-3D85-43DF-8AE4-DF2AA9392AA9},2020-7-31 0:00,Found by flower pots and I was able to kill it.,Negative ID,Thanks for the submission. That is a Cicada killer. ,2020-7-31 0:00,46.668536,-120.527123
{8F1043B8-7056-4B13-92FE-03CA63D107E5},2020-7-4 0:00,Seen in Clinton WA.  Is this the murder hornet?,Negative ID,"Thanks for the submission. No, that is a ten lined June bug beetle.",2020-7-31 0:00,47.979655,-122.359364
{8CCE406E-0F85-4DFA-9E1F-2022AC09B3B9},2020-7-31 0:00,It was to big to be a honey bee it was eating on some small flowers on my walkway.,Unverified, ,2020-7-31 0:00,47.313016,-122.022187
{3ECAC70E-9330-40EC-A367-5606430605FC},2020-7-31 0:00, ,Negative ID,Thanks for the submission. That is a Golden digger wasp. ,2020-7-31 0:00,48.020556,-122.075998
{40617168-3516-40BA-9457-9584847FCE4F},2020-7-19 0:00,Large hornet circling while I was washing my bike outside in Kirkland. It looked like the asian wasp.,Unverified, ,2020-7-31 0:00,47.716306,-122.189341
{5A8A81DF-3640-4484-8ED4-83CA18E1D4D9},2020-7-31 0:00,Saw one resting on a garden plant leaf,Unverified, ,2020-7-31 0:00,47.58076,-117.96071
{A9248BAA-FF90-489A-A01E-18D1CCC6346B},2020-7-25 0:00,Found under the hood of the vehicle dead.,Negative ID,Thanks for the submission. That is a Cicada killer! ,2020-7-31 0:00,45.822194,-120.822697
{9B305FBD-0705-4BC8-9CEF-E9CD18D65423},2020-7-28 0:00,"I had my shed torn down and removed.   One of the workers found it and I put it in a zip lock bag.  It was alive on Tuesday don't know now.  I refuse to open the bag to see it, it's really big and the bag is not see through.  If you interested in it your",Unverified, ,2020-7-31 0:00,47.272976,-122.350815
{BF74D40F-EB63-460E-9153-E28C7DC544CA},2020-7-24 0:00,There were multiple  burrows in the ground of single hornets.,Unverified,Thanks for the submission. Single hornets could be any number of species. Asian giant hornets live in colonies with large numbers and build honeycomb shape nests inside cavities.,2020-8-1 0:00,48.488674,-122.481909
{1320F661-928C-49BB-A7C3-6F6E365ABAB0},2020-8-1 0:00,I think I saw an Asian Giant Hornet in my backyard yesterday. I didn’t take a photo of it but it surely looked like one,Unverified, ,2020-8-1 0:00,47.40814,-122.31991
{F16D5D7E-4C74-4E0E-88A3-AB93598C5621},2020-7-30 0:00, ,Unverified, ,2020-8-1 0:00,47.525856,-122.690221
{A8168DBF-F8EB-4FC9-A0A5-A505C0245EE2},2020-8-1 0:00,Massive hornet the length of my palm was flying on and off of my 3rd story apartment window. Will report again with photo if it comes back.,Unverified, ,2020-8-1 0:00,47.649765,-122.350739
{2B9D5968-8141-4A99-9CB4-D40D22D5A3E4},2020-7-31 0:00,Flew by our heads and landed on the ground. I am so sorry I killed him. I got scared and didn’t know you were suppose to capture them until after I already killed and looked it up... I’m sorry. I will watch for more and try to capture if I see anothe,Negative ID,"Thanks for the submission and apology. It's kind of hard to tell, but it definitely is not an Asian giant hornet. Those ""seeds"" are either her eggs, or eggs of a parasite.",2020-8-1 0:00,48.619342,-122.838906
{3C960CC9-E1F1-4927-8920-3EEE2791E4A3},2020-7-31 0:00,"Spotted at Alta Lake state park. I did not get a pic but tried to capture it. Definitely had the large eyes, almost 2 inches in length, and was definitely orange. It was by itself hovering around some of our food.",Unverified, ,2020-8-1 0:00,48.01993,-119.93777
{BA020191-DC3F-464F-A211-BD4FCAE1D7E8},2020-8-1 0:00,"flys Very fast, does not stay long when it stops. I have had one each time and yesterday & the day before it flew back out the window. I do not know if the one that was here today is still in the house.",Unverified, ,2020-8-1 0:00,47.659448,-122.21655
{6323164D-8827-46AA-B346-C63A76BF6B3A},2020-7-29 0:00,"We were camping there earlier this week.  95% certain we saw a few there.  Not sure what else they would have been, they were massive and looked just like the pics.",Unverified, ,2020-8-1 0:00,47.59459,-119.36531
{F406FF30-EF5D-4699-A2DD-3AD6B5EBDA4C},2020-7-29 0:00,"Big, orange, ugly, made really loud bzzz sound. It was narrow not chunky like a bee. Really mean looking. Like a mosquito on steroids but orange and with shorter legs.",Unverified,"Sorry, no insect in photo. Feel free to resubmit.",2020-8-1 0:00,47.767688,-122.263346
{86DDBC77-0A29-42BC-8D65-D08D0C570C2F},2020-7-30 0:00, ,Unverified, ,2020-8-1 0:00,47.621681,-117.397561
{759797DC-C758-4FD4-81EB-E942439F90C2},2020-7-4 0:00, ,Unverified, ,2020-8-1 0:00,47.32064,-119.54176
{7A4B8C29-9AF0-4BA5-8647-C295B39C18F3},2020-7-28 0:00,Ground nest.  Apx. 20-50 each,Negative ID,Thanks for the submission. That is a Golden digger wasp. ,2020-8-1 0:00,47.78245,-122.38464
{28E0B24E-E674-4A75-B490-F937D8DCD6FB},2020-7-29 0:00,"i killed it and will include a photo not sure if it is one my brother in law wanted me to contact you, if it's not sorry",Negative ID,Thanks for the submission. That is a Golden digger wasp. ,2020-8-1 0:00,47.65297,-118.14259
{9B0F5DB6-FE3C-422D-A7FC-00B0740A2EF4},2020-8-1 0:00,"More than an inch and a half, but smaller than two. The orange band in the middle was wider. It was docile.",Unverified, ,2020-8-1 0:00,48.12137,-122.160401
{337A011F-A662-49A7-9E46-BB5743631B23},2020-8-1 0:00,Found in a pile of wood being cut,Negative ID,Thanks for the submission. That is a wood loving female horntail. Harmless and okay to release!,2020-8-1 0:00,47.782117,-122.129733
{2423E1F3-D303-4CB6-9E49-884CBDBD6095},2020-6-7 0:00,"I saw what looked like the hornet in this article resting on my arbor. I got within 3 feet until I realized what this could possibly be. I ran back inside to get my phone to take a photo, but when I got back outside, it was gone. I stood there, looking a",Unverified, ,2020-8-1 0:00,47.283,-123.04477
{6CAE5F2E-01D1-44A3-8988-4F95F88791B4},2020-7-30 0:00,"It flew near the house, I could hear it before I saw it. I lost sight of it and 30ish seconds later it reappeared very close to my nose!",Unverified, ,2020-8-1 0:00,47.706285,-122.30954
{6BCAD146-38DE-403B-B467-E927133C1277},2020-7-29 0:00,"Noticed on tree leaves east side of city park in Almira, WA.  W Main St and S 2nd St.  Very large,  didn't stay on leaf long enough to get a photo, but saw it several times.  Much larger than normal hornet or yellow jacket.",Unverified, ,2020-8-1 0:00,47.710574,-118.939676
{52D747BB-A437-4A48-94C7-7F2998B136B8},2020-7-31 0:00, ,Negative ID,Thanks for the submission. Left side is a thin-waisted wasp and the right side is a bald faced hornet.,2020-8-1 0:00,45.624672,-122.23176
{6CCC95E9-EF89-455B-889F-C913EE498D63},2020-7-26 0:00,We were on the Packwood Lake Trail in the Gifford Pinchot National Forest. It was quite large.,Negative ID,Thanks for the submission. That is a Robber fly!  ,2020-8-1 0:00,46.60122,-121.58898
{F2F55BAD-68B4-47E9-8A4D-726D35763AE0},2020-8-1 0:00,There are 6 holes on ground. Reddish toned Hornets coming out of them. Pesticide was applied to all holes and areas surrounding,Unverified, ,2020-8-1 0:00,47.593029,-122.638683
{E43558AC-76AE-4E7D-A2DE-B2F280DA187B},2020-7-28 0:00,"This is the second sighting. We have a large vegetable garden and something was making the cilantro closer dip over several inches. It looked just like the photos except the striped abdomen was quite orange, in addition to the stripes. I also saw one ver",Unverified, ,2020-8-1 0:00,47.818003,-122.189047
{EE43B72D-6D37-48AB-8071-561C98C7C0B3},2020-8-1 0:00,located and killed at the gas station,Unverified, ,2020-8-1 0:00,47.484653,-122.270691
{2BD8059B-15AD-47B8-AF98-D56A2E365128},2020-7-20 0:00,"Resident of Duvall for 5+ years and never seen this type of specie before. Very long, big and loud! Dark in color except for the face. Wings were huge.",Unverified,"Thanks for the submission. No insect is visible in these photos. Currently, your county is Negative for Asian giant hornet.",2020-8-1 0:00,47.739142,-121.991122
{DCEF59F4-CD7B-49FD-91C6-A140274B0BE2},2020-7-16 0:00,Usually seen in the afternoon by our pool and flying low on our dirt hillside. This one that I took a picture was about 2 1/2 inches long.,Negative ID,Thanks for the submission. That is a Cicada killer. ,2020-8-1 0:00,47.8408,-120.0168
{3F40DB6F-1DDD-4BEC-A84C-0156BDCA14D8},2020-7-30 0:00,I am not sure if it was a murder hornet but a giant orange/yellow/black flying bug circled my garbage can as I walked by with my kids in the stroller. I had my baby with me so I did not stop to take a closer look but it was about 10 times the size of a h,Unverified, ,2020-8-1 0:00,47.697016,-122.359768
{71C09D69-78AF-4910-BDC0-1196D8AD3B1B},2020-7-31 0:00,The bee I found had accidentally been stepped on so was dying,Negative ID,Thanks for the submission. That is a Golden digger wasp. ,2020-8-1 0:00,47.708691,-122.511447
{082C6831-2DF5-4A33-BA02-CF313C06CBD0},2020-6-27 0:00,Found dead on sidewalk in Seattle (1st and University). Not sure if it is a hornet or not. Shoe in picture for size.,Negative ID,Thanks for the submission. That is a June bug beetle.,2020-8-1 0:00,47.606681,-122.338232
{75BB8BEC-05E4-4763-A48F-02BCE89180D8},2020-8-1 0:00,Seemed like it was hard for it to fly. Landed on a small branch and took the branch down with it. Flew off into the night before a photo could be taken.,Unverified, ,2020-8-1 0:00,48.936245,-122.795032
{EC46664A-9D98-4F50-BF9E-F1DA49B2D51F},2020-8-1 0:00,One flew onto our deck and chased me inside tonight @ 10:15pm.,Unverified, ,2020-8-1 0:00,48.936245,-122.795032
{17F34833-83FC-4A16-9628-2C586FA31879},2020-7-31 0:00,"Killed one like that at our condo..  6533 Seaview Ave. NW, Seattle   Sorry, NO PHOTO",Unverified, ,2020-8-1 0:00,47.675906,-122.409537
{FBA60A39-0F8B-4E1C-A41E-8112BE16C6AE},2020-8-1 0:00,Can tel it discolored because it’s been dead but found it on the ground in a grocery store and it had a stinger,Negative ID,Thanks for the submission. That is a June bug beetle.,2020-8-1 0:00,47.699453,-117.445226
{29410F21-176F-4291-A753-A00461CDCF72},2020-8-1 0:00,Saw it land on sidewalk- thought it was a very large bee - then noticed yellow collar. Flew away before I could get a photo.,Unverified, ,2020-8-1 0:00,47.62951,-122.36655
{3AF27087-F250-4664-AF0E-31A55FB55035},2020-8-1 0:00,Was seen keeping pace near a metro bus as the bus drove off,Unverified, ,2020-8-1 0:00,47.561257,-122.387078
{C09985BD-6B94-4F28-ADD6-59CD01284D86},2020-8-1 0:00,"1-ish inches long, love mint and fennel flowers.  Saw them last summer and again the past couple weeks. At least a few of them, most common in afternoon. No stripes on rear, but wanted to make sure it isn't an Asian hornet.  If it's not, any idea what it",Negative ID,Thanks for the submission. That is a Golden digger wasp. ,2020-8-1 0:00,47.400671,-122.214939
{989A65B3-B6FF-46D2-8707-A1A80B082D69},2020-7-29 0:00,Murder hornet cited. Did not get a chance to take a photo to but confirmed citing through various pictures of the species.,Unverified, ,2020-8-1 0:00,47.4176,-120.28674
{F5E2A0F8-B592-4F63-B07C-8F9A74C58D55},2020-7-28 0:00,"Hi, I've been doing yard work in my neighborhood trail and I came across the biggest bee I have ever seen. When I saw it, I joked and thought ""ooh a murder hornet, so scary"". It was until I got closer that I began to panic because of how it looked. I am",Unverified, ,2020-8-1 0:00,45.63221,-122.67156
{158AF143-6545-4517-AA2E-FDA41D8DBDAA},2020-7-20 0:00,"While camping at Starbuck / Lyons Ferry Marina KOA, 102 Lyons Ferry Rd, LaCrosse, WA 99143, our neighbor campsite warned us of seeing the ""murder hornet"". I asked if he had reported it and said he wasn't sure. Anyway in reading an article that you have t",Unverified, ,2020-8-1 0:00,46.58051,-118.21463
{BFAD5C5D-1786-4626-AEC4-98A6B29039C5},2020-9-1 0:00,We didn’t get a photo because it got away too quickly but my husband things he saw a giant Asian hornet in our garden when he was gardening. it landed long enough that he saw it clearly and said it was around 2 inches long and very orange.,Unverified, ,2020-8-1 0:00,47.747395,-117.411391
{8723D35E-B9A4-4A50-B645-3A85FCE49BF4},2020-7-31 0:00,It almost landed on my head while sitting on the porch my boyfriend swatted it away and it landed on a post.  He saw how large it was and hit it with his hat and it fell to the ground.  He then instinctively stepped on it but it took at least 20 min for,Negative ID,Thanks for the submission. That is a Cicada killer. ,2020-8-1 0:00,47.298823,-117.977089
{08DB9836-C51D-475B-AA13-6782B4BB3B83},2020-7-30 0:00,"I noticed the large insect acting strangely, so I approached. It was flying in an up and down motion bouncing off the ground. Sorry no photo. I did realize what it could be because it was not familiar to me. It finally flew off.",Unverified, ,2020-8-1 0:00,47.379108,-122.276375
{202F2E76-F749-4545-BFCB-910797CE8B33},2020-7-18 0:00,"Found in the gravel, just off the Naches-Wenas Road, during a stop on a bike ride.",Negative ID,Thanks for the submission. That is a Cicada killer. ,2020-8-1 0:00,46.738012,-120.673055
{76A1BD1E-EA8B-4AA9-8078-28245E14B5D7},2020-7-27 0:00, ,Unverified, ,2020-8-1 0:00,48.770161,-122.489015
{96B80547-B45B-4802-85F7-22639729BF9D},2020-7-16 0:00,This is the second one I have found.  I have the be. It is dried. I collected it after I stunned it.,Negative ID,Thanks for the submission. That is a Cicada killer. ,2020-8-1 0:00,47.333271,-119.566063
{828524B8-B0C7-4A25-BBB5-6FBF1A5419D2},2020-7-31 0:00,Found in our garden on our daisies. Bumblebees loves our daisies.,Unverified, ,2020-8-1 0:00,47.620982,-122.044849
{2427518F-7C1A-43FD-AE70-1C7C6C36FA91},2020-7-31 0:00,"I believe the insect I saw in my cilantro was a giant hornet. Other pollinators in the bush were upset and buzz-bombing it. I ran for camera and gloves to photo and destroy, but not in time for either.",Unverified, ,2020-8-1 0:00,47.101748,-122.231593
{9CB61324-29BA-45C2-BBE4-662CA00F34DD},2020-7-30 0:00,"Was in grass in yard; we killed with and have it for you.  We have it an old large, orange plastic prescription container.  (360) 551-2647.",Unverified, ,2020-8-1 0:00,47.57893,-122.616358
{08ADAE58-D36F-4657-A459-E3C8386E1091},2020-7-26 0:00,Possible see one at the Semiahmoo spit near the small parking lot/pull off along side the trail.,Negative ID,Thanks for the submission. That is a Golden digger wasp. ,2020-8-1 0:00,48.985448,-122.778977
{2016D1FD-3C9A-4453-9B38-6CF1133A8E97},2020-7-14 0:00,"Steamboat Rock State Park. 1.5-2"" long orange head, dark eyes, thick thorax and abdomen.",Unverified, ,2020-8-1 0:00,47.855393,-119.126736
{7E858410-9903-449C-9152-1C6ED7210C8E},2020-7-1 0:00,I was digging into slope in my yard in the process of building steps when I discovered huge orange and black insect (2 inches).  There were also a bunch of smaller orange winged insects in the ground.  (Stupidly) I put the big insect back in the ground a,Unverified, ,2020-8-1 0:00,47.494302,-122.33135
{13E761D1-B740-446D-B40B-10D53FEBF35B},2020-8-1 0:00,Absolutely a murder hornet. It was huge and was in my backyard,Unverified, ,2020-8-1 0:00,47.64702,-122.21409
{423BB647-650B-427F-B122-1A5E7CA58818},2020-7-21 0:00,I found a dear bee on my lawn chair it had a head and wing but no body.  I have holes in my flower beds that I have just noticed that are round and many of them that I have never seen beforethey are perfectly roundandand about a half inch across they are,Unverified, ,2020-8-1 0:00,48.900276,-122.588898
{48B334EF-A039-463C-9131-469024FF9AF5},2020-7-20 0:00,"Seen at Magnuson park in Seattle, WA across the water from the Magnuson park boat launch. Was sitting on my foot, when seen i flicked it off, very docile and didn't move from the spot it landed. two others were seen as well.",Unverified, ,2020-8-1 0:00,47.674712,-122.250479
{FF747872-F5CB-46C7-9106-3B357CC5A895},2020-7-20 0:00,"Seen at Magnuson park in Seattle, WA across the water from the Magnuson park boat launch. Was sitting on my foot, when seen i flicked it off, very docile and didn't move from the spot it landed. two others were seen as well.",Unverified, ,2020-8-1 0:00,47.674712,-122.250479
{54D77175-F523-40A0-8B3C-209C2A79E3E9},2020-7-20 0:00,"Seen at Magnuson park in Seattle, WA across the water from the Magnuson park boat launch. Was sitting on my foot, when seen i flicked it off, very docile and didn't move from the spot it landed. two others were seen as well.",Unverified, ,2020-8-1 0:00,47.675459,-122.250378
{29112F54-AB97-4E12-B1AA-47E3EA818A51},2020-7-30 0:00,We notice it on our screen door when we realized what it was it flew away when we tried to open screen to capture it it was very large could not kill or capture  did not get photo because by the time we realized what it was flew away,Unverified, ,2020-8-1 0:00,46.48904,-122.38288
{0CA085A9-7B24-48A0-8E5E-059988B99DE8},2020-8-1 0:00,digging up sprinkler box and I noticed it flying around. Was able to knock it to ground then kill it,Negative ID,Thanks for the submission. That is a female horntail sawfly. Please don't kill them.,2020-8-1 0:00,47.5854,-117.453417
{51CFCA8E-BE79-4EA7-81BB-C9611050A749},2020-7-25 0:00,"It was very large, appx 1.5-2 inches and thick bodies. Orange head. It chased me and flew off so I couldn’t get a picture.",Unverified, ,2020-8-1 0:00,45.866091,-122.704637
{71626FC5-E2B2-4101-A26E-E0410FC252F3},2020-7-30 0:00,Noticable orangish face and distinctly plumper that a wasp. It traveled through our house and was trapped between our screen and door out of panic. I wasn't thinking and opened the screen to release it.,Unverified, ,2020-8-1 0:00,48.066078,-122.165939
{84721FB1-F320-4CB5-A1E2-81EF4B8260E2},2020-7-24 0:00,I noticed 2 of these on a plant in one of the beds at my house...I thought they were really big and laughed to myself it couldn't be one of them...it wasn't until I watched a news report about these hornets did I realize that they are what I saw.  I live,Unverified, ,2020-8-1 0:00,45.6253,-122.57736
{350197CD-7EAC-404E-884B-BD7EF7C12A4F},2020-8-1 0:00,"My husband is pretty sure he saw one, but couldn't get a picture. Decided to submit this anyway in case others have been spotted in the area.",Unverified, ,2020-8-1 0:00,47.69802,-122.385028
{E45E2933-8196-4691-876B-8204CC3A7AAB},2020-8-1 0:00, ,Negative ID,Thanks for the submission. That is a female horntail sawfly.,2020-8-1 0:00,47.23011,-122.137652
{C94DB9AB-726A-40EF-9B7C-64B4A16C7F3F},2020-8-1 0:00,Found on the floor of our apartment parking garage. Was dead. We collected it and have it in a plastic bag. Quarter for comparison.,Negative ID,Thanks for the submission. That is a female horntail sawfly.,2020-8-1 0:00,47.698424,-122.327123
